sample_id,location
SFA4320,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4321,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4322,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4323,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4324,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4325,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4326,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4327,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4328,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4329,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4330,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4331,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4332,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4333,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4334,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4335,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4336,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4337,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4338,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4339,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4340,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4341,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4342,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4343,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4344,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4345,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4346,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4347,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4348,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4349,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA100
SFA4350,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4351,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4352,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4353,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4354,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4355,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4356,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4357,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4358,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4359,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4360,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4361,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4362,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4363,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFACO5
SFA4367,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4368,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4369,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4370,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4371,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4372,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4373,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4374,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4375,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4376,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
SFA4377,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
SFA4378,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4379,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4380,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4381,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4382,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4383,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4384,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4385,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4386,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4387,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4388,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4389,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4390,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4391,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4392,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4393,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4394,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4395,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4396,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4397,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4398,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4399,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4400,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4401,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4402,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4403,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4404,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4405,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4406,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4407,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4408,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
SFA4409,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
SFA4410,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4411,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4412,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4413,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4414,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4415,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4416,Prep -80 Freezer #1 / Shelf 1 / Tray 10 / BFAHE3
SFA4146,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4421,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4452,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4466,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4422,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4147,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4423,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4424,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4453,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4425,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4427,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4428,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4429,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4430,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4431,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4432,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4433,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4434,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4435,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4436,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4437,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4438,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4439,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4440,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4441,Prep -80 Freezer #1 / Shelf 1 / Tray 8 / BFACU10
SFA4467,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4426,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4454,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4468,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4455,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4469,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4449,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4456,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4450,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4470,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4457,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4471,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4458,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4459,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4472,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4148,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4460,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4473,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4149,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4461,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4462,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4463,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4464,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4465,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4476,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4150,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4474,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4477,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4442,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4475,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4478,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4479,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4485,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4444,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4486,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4487,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4488,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4489,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4490,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4491,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4508,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4492,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4493,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4494,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4495,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4510,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4511,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4512,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4513,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4514,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4522,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4480,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4515,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4524,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4496,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4497,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4498,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4499,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4500,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4501,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4502,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4503,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4504,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4481,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4516,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4482,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4525,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4509,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4517,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4483,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4518,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4519,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4520,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4521,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4445,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4484,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4446,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4505,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4447,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4506,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4448,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4523,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4507,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4443,Prep -80 Freezer #1 / Shelf 2 / Tray 46 / BFACU11
SFA4526,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4527,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4528,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4529,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4530,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4531,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4532,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4533,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4534,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4535,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4536,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4537,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4538,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4543,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4544,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4545,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4546,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4547,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4548,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4549,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4550,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4551,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4552,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4553,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4554,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4555,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4556,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4557,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4558,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4559,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4560,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4561,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4562,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4563,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4564,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4565,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4566,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4567,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4568,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4569,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4570,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4571,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4572,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4573,Prep -80 Freezer #1 / Shelf 1 / Tray 9 / BFACU12
SFA4577,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4578,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4579,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4580,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4581,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4582,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4583,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4584,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4585,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4586,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4587,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4588,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4589,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4590,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4591,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4592,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4593,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4594,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4595,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4596,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4597,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4598,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4599,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4600,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4601,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFASO40
SFA4602,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4603,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4604,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4605,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4606,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4607,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4608,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4609,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4610,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4611,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4612,Prep -80 Freezer #1 / Shelf 3 / Tray 64 / BFASO42
SFA4613,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4614,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4615,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4616,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4617,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4618,Prep -80 Freezer #1 / Shelf 1 / Tray 3 / BFASO43
SFA4619,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFASO44
SFA4620,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFASO44
SFA4621,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFASO44
SFA4622,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFASO44
SFA4623,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFASO44
SFA4624,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFASO44
SFA4625,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFASO40
SFA4626,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFASO40
SFA4627,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFASO40
SFA4628,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFASO40
SFA4629,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFASO40
SFA4630,Prep -80 Freezer #1 / Shelf 1 / Tray 24 / BFASO40
SFA4631,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4632,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4633,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4634,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4635,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4636,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4637,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4638,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4639,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4640,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4641,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4642,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4643,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4644,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4645,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4646,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4647,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4648,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4649,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4650,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4651,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4652,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4653,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4654,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4655,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4656,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4657,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4658,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4659,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4660,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4661,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4662,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4663,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4664,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4665,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4666,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4667,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4668,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA16
SFA4669,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
SFA4670,Prep -80 Freezer #1 / Shelf 1 / Tray 11 / BFASO41
