ufn,sample_type,sample_id,sample_comments,analyzing_lab
U17443,fatty_acid,S17443FA1,NA,NA
U17444,fatty_acid,S17444FA1,NA,NA
U17445,fatty_acid,S17445FA1,NA,NA
U17446,fatty_acid,S17446FA1,NA,NA
U17447,fatty_acid,S17447FA1,NA,NA
U17121,fatty_acid,S17121FA1,NA,NA
U17126,fatty_acid,S17126FA1,NA,NA
U16832,fatty_acid,S16832FA1,NA,NA
U16835,fatty_acid,S16835FA1,NA,NA
U16837,fatty_acid,S16837FA1,NA,NA
U16838,fatty_acid,S16838FA1,NA,NA
U16836,fatty_acid,S16836FA1,NA,NA
U16839,fatty_acid,S16839FA1,NA,NA
U16840,fatty_acid,S16840FA1,NA,NA
U16833,fatty_acid,S16833FA1,NA,NA
U16834,fatty_acid,S16834FA1,NA,NA
U16831,fatty_acid,S16831FA1,NA,NA
U16948,fatty_acid,S16948FA1,NA,NA
U16942,fatty_acid,S16942FA1,NA,NA
U16950,fatty_acid,S16950FA1,NA,NA
U16944,fatty_acid,S16944FA1,NA,NA
U16945,fatty_acid,S16945FA1,NA,NA
U16947,fatty_acid,S16947FA1,NA,NA
U16946,fatty_acid,S16946FA1,NA,NA
U16949,fatty_acid,S16949FA1,NA,NA
U16943,fatty_acid,S16943FA1,NA,NA
U16941,fatty_acid,S16941FA1,NA,NA
U17448,fatty_acid,S17448FA1,NA,NA
U17449,fatty_acid,S17449FA1,NA,NA
U17450,fatty_acid,S17450FA1,NA,NA
U16821,fatty_acid,S16821FA1,NA,NA
U16822,fatty_acid,S16822FA1,NA,NA
U16823,fatty_acid,S16823FA1,NA,NA
U16824,fatty_acid,S16824FA1,NA,NA
U16825,fatty_acid,S16825FA1,NA,NA
U16826,fatty_acid,S16826FA1,NA,NA
U16827,fatty_acid,S16827FA1,NA,NA
U16828,fatty_acid,S16828FA1,NA,NA
U16829,fatty_acid,S16829FA1,NA,NA
U16830,fatty_acid,S16830FA1,NA,NA
U17051,fatty_acid,S17051FA1,NA,NA
U17052,fatty_acid,S17052FA1,NA,NA
U17053,fatty_acid,S17053FA1,NA,NA
U17054,fatty_acid,S17054FA1,NA,NA
U17055,fatty_acid,S17055FA1,NA,NA
U17056,fatty_acid,S17056FA1,NA,NA
U17057,fatty_acid,S17057FA1,NA,NA
U17736,fatty_acid,S17736FA1,NA,NA
U17740,fatty_acid,S17740FA1,NA,NA
U17734,fatty_acid,S17734FA1,NA,NA
U17735,fatty_acid,S17735FA1,NA,NA
U17737,fatty_acid,S17737FA1,NA,NA
U17733,fatty_acid,S17733FA1,NA,NA
U17731,fatty_acid,S17731FA1,NA,NA
U17739,fatty_acid,S17739FA1,NA,NA
U17732,fatty_acid,S17732FA1,NA,NA
U17738,fatty_acid,S17738FA1,NA,NA
U16647,fatty_acid,S16647FA1,NA,NA
U16646,fatty_acid,S16646FA1,NA,NA
U16642,fatty_acid,S16642FA1,NA,NA
U16643,fatty_acid,S16643FA1,NA,NA
U16641,fatty_acid,S16641FA1,NA,NA
U16648,fatty_acid,S16648FA1,NA,NA
U16645,fatty_acid,S16645FA1,NA,NA
U16644,fatty_acid,S16644FA1,NA,NA
U16649,fatty_acid,S16649FA1,NA,NA
U16650,fatty_acid,S16650FA1,NA,NA
U17089,fatty_acid,S17089FA1,NA,NA
U17090,fatty_acid,S17090FA1,NA,NA
U17088,fatty_acid,S17088FA1,NA,NA
U17087,fatty_acid,S17087FA1,NA,NA
U17086,fatty_acid,S17086FA1,NA,NA
U17085,fatty_acid,S17085FA1,NA,NA
U17084,fatty_acid,S17084FA1,NA,NA
U17081,fatty_acid,S17081FA1,NA,NA
U17082,fatty_acid,S17082FA1,NA,NA
U17083,fatty_acid,S17083FA1,NA,NA
U17341,fatty_acid,S17341FA1,NA,NA
U17350,fatty_acid,S17350FA1,NA,NA
U17348,fatty_acid,S17348FA1,NA,NA
U17347,fatty_acid,S17347FA1,NA,NA
U17349,fatty_acid,S17349FA1,NA,NA
U17343,fatty_acid,S17343FA1,NA,NA
U17342,fatty_acid,S17342FA1,NA,NA
U17345,fatty_acid,S17345FA1,NA,NA
U17058,fatty_acid,S17058FA1,NA,NA
U17059,fatty_acid,S17059FA1,NA,NA
U17060,fatty_acid,S17060FA1,NA,NA
U16081,fatty_acid,S16081FA1,NA,NA
U16082,fatty_acid,S16082FA1,NA,NA
U16083,fatty_acid,S16083FA1,NA,NA
U16084,fatty_acid,S16084FA1,NA,NA
U16085,fatty_acid,S16085FA1,NA,NA
U16086,fatty_acid,S16086FA1,NA,NA
U16087,fatty_acid,S16087FA1,NA,NA
U16088,fatty_acid,S16088FA1,NA,NA
U16089,fatty_acid,S16089FA1,NA,NA
U16090,fatty_acid,S16090FA1,NA,NA
U17141,fatty_acid,S17141FA1,NA,NA
U17142,fatty_acid,S17142FA1,NA,NA
U17143,fatty_acid,S17143FA1,NA,NA
U17144,fatty_acid,S17144FA1,NA,NA
U17145,fatty_acid,S17145FA1,NA,NA
U17146,fatty_acid,S17146FA1,NA,NA
U17147,fatty_acid,S17147FA1,NA,NA
U17148,fatty_acid,S17148FA1,NA,NA
U17149,fatty_acid,S17149FA1,NA,NA
U17150,fatty_acid,S17150FA1,NA,NA
U17321,fatty_acid,S17321FA1,NA,NA
U17322,fatty_acid,S17322FA1,NA,NA
U17323,fatty_acid,S17323FA1,NA,NA
U17324,fatty_acid,S17324FA1,NA,NA
U17325,fatty_acid,S17325FA1,NA,NA
U17346,fatty_acid,S17346FA1,NA,NA
U17344,fatty_acid,S17344FA1,NA,NA
U17218,fatty_acid,S17218FA1,NA,NA
U17215,fatty_acid,S17215FA1,NA,NA
U17219,fatty_acid,S17219FA1,NA,NA
U17220,fatty_acid,S17220FA1,NA,NA
U17211,fatty_acid,S17211FA1,NA,NA
U17217,fatty_acid,S17217FA1,NA,NA
U17213,fatty_acid,S17213FA1,NA,NA
U17212,fatty_acid,S17212FA1,NA,NA
U17216,fatty_acid,S17216FA1,NA,NA
U17214,fatty_acid,S17214FA1,NA,NA
U17170,fatty_acid,S17170FA1,NA,NA
U17161,fatty_acid,S17161FA1,NA,NA
U17165,fatty_acid,S17165FA1,NA,NA
U17166,fatty_acid,S17166FA1,NA,NA
U17167,fatty_acid,S17167FA1,NA,NA
U17169,fatty_acid,S17169FA1,NA,NA
U17168,fatty_acid,S17168FA1,NA,NA
U17164,fatty_acid,S17164FA1,NA,NA
U17326,fatty_acid,S17326FA1,NA,NA
U17327,fatty_acid,S17327FA1,NA,NA
U17328,fatty_acid,S17328FA1,NA,NA
U17329,fatty_acid,S17329FA1,NA,NA
U17330,fatty_acid,S17330FA1,NA,NA
U17021,fatty_acid,S17021FA1,NA,NA
U17022,fatty_acid,S17022FA1,NA,NA
U17023,fatty_acid,S17023FA1,NA,NA
U17024,fatty_acid,S17024FA1,NA,NA
U17026,fatty_acid,S17026FA1,NA,NA
U17025,fatty_acid,S17025FA1,NA,NA
U17027,fatty_acid,S17027FA1,NA,NA
U17028,fatty_acid,S17028FA1,NA,NA
U17029,fatty_acid,S17029FA1,NA,NA
U17030,fatty_acid,S17030FA1,NA,NA
U16461,fatty_acid,S16461FA1,NA,NA
U16462,fatty_acid,S16462FA1,NA,NA
U16463,fatty_acid,S16463FA1,NA,NA
U16464,fatty_acid,S16464FA1,NA,NA
U16465,fatty_acid,S16465FA1,NA,NA
U17163,fatty_acid,S17163FA1,NA,NA
U17162,fatty_acid,S17162FA1,NA,NA
U16261,fatty_acid,S16261FA1,NA,NA
U16262,fatty_acid,S16262FA1,NA,NA
U16263,fatty_acid,S16263FA1,NA,NA
U16466,fatty_acid,S16466FA1,NA,NA
U16467,fatty_acid,S16467FA1,NA,NA
U16468,fatty_acid,S16468FA1,NA,NA
U16469,fatty_acid,S16469FA1,NA,NA
U16470,fatty_acid,S16470FA1,NA,NA
U16437,fatty_acid,S16437FA1,NA,NA
U16440,fatty_acid,S16440FA1,NA,NA
U16438,fatty_acid,S16438FA1,NA,NA
U16436,fatty_acid,S16436FA1,NA,NA
U16435,fatty_acid,S16435FA1,NA,NA
U16439,fatty_acid,S16439FA1,NA,NA
U16433,fatty_acid,S16433FA1,NA,NA
U16264,fatty_acid,S16264FA1,NA,NA
U16265,fatty_acid,S16265FA1,NA,NA
U16268,fatty_acid,S16268FA1,NA,NA
U16269,fatty_acid,S16269FA1,NA,NA
U16266,fatty_acid,S16266FA1,NA,NA
U16270,fatty_acid,S16270FA1,NA,NA
U16267,fatty_acid,S16267FA1,NA,NA
U17382,fatty_acid,S17382FA1,NA,NA
U17381,fatty_acid,S17381FA1,NA,NA
U17383,fatty_acid,S17383FA1,NA,NA
U17384,fatty_acid,S17384FA1,NA,NA
U17385,fatty_acid,S17385FA1,NA,NA
U17386,fatty_acid,S17386FA1,fish touched scale in this area,NA
U17388,fatty_acid,S17388FA1,NA,NA
U17389,fatty_acid,S17389FA1,NA,NA
U17387,fatty_acid,S17387FA1,NA,NA
U17390,fatty_acid,S17390FA1,NA,NA
U17711,fatty_acid,S17711FA1,NA,NA
U17715,fatty_acid,S17715FA1,NA,NA
U17717,fatty_acid,S17717FA1,NA,NA
U17719,fatty_acid,S17719FA1,NA,NA
U17713,fatty_acid,S17713FA1,NA,NA
U17720,fatty_acid,S17720FA1,NA,NA
U17716,fatty_acid,S17716FA1,NA,NA
U17718,fatty_acid,S17718FA1,NA,NA
U17712,fatty_acid,S17712FA1,NA,NA
U16432,fatty_acid,S16432FA1,NA,NA
U16434,fatty_acid,S16434FA1,NA,NA
U16431,fatty_acid,S16431FA1,NA,NA
U17971,fatty_acid,S17971FA1,NA,NA
U17972,fatty_acid,S17972FA1,NA,NA
U17973,fatty_acid,S17973FA1,NA,NA
U17974,fatty_acid,S17974FA1,NA,NA
U17975,fatty_acid,S17975FA1,NA,NA
U17976,fatty_acid,S17976FA1,NA,NA
U17977,fatty_acid,S17977FA1,NA,NA
U17978,fatty_acid,S17978FA1,NA,NA
U17979,fatty_acid,S17979FA1,NA,NA
U17980,fatty_acid,S17980FA1,NA,NA
U17561,fatty_acid,S17561FA1,NA,NA
U17562,fatty_acid,S17562FA1,NA,NA
U17563,fatty_acid,S17563FA1,NA,NA
U17564,fatty_acid,S17564FA1,NA,NA
U17565,fatty_acid,S17565FA1,NA,NA
U17566,fatty_acid,S17566FA1,NA,NA
U17568,fatty_acid,S17568FA1,NA,NA
U17567,fatty_acid,S17567FA1,NA,NA
U17569,fatty_acid,S17569FA1,NA,NA
U16065,fatty_acid,S16065FA1,NA,JGarzke_UBC
U16069,fatty_acid,S16069FA1,NA,JGarzke_UBC
U16064,fatty_acid,S16064FA1,NA,JGarzke_UBC
U16068,fatty_acid,S16068FA1,NA,JGarzke_UBC
U16062,fatty_acid,S16062FA1,NA,JGarzke_UBC
U16070,fatty_acid,S16070FA1,NA,JGarzke_UBC
U16066,fatty_acid,S16066FA1,NA,JGarzke_UBC
U16063,fatty_acid,S16063FA1,NA,JGarzke_UBC
U16067,fatty_acid,S16067FA1,NA,JGarzke_UBC
U16061,fatty_acid,S16061FA1,NA,JGarzke_UBC
U17714,fatty_acid,S17714FA1,NA,NA
U17116,fatty_acid,S17116FA1,NA,NA
U17115,fatty_acid,S17115FA1,NA,NA
U17119,fatty_acid,S17119FA1,NA,NA
U17117,fatty_acid,S17117FA1,NA,NA
U17111,fatty_acid,S17111FA1,NA,NA
U17113,fatty_acid,S17113FA1,NA,NA
U17114,fatty_acid,S17114FA1,NA,NA
U17120,fatty_acid,S17120FA1,NA,NA
U17118,fatty_acid,S17118FA1,NA,NA
U17112,fatty_acid,S17112FA1,NA,NA
U17570,fatty_acid,S17570FA1,NA,NA
U17631,fatty_acid,S17631FA1,NA,NA
U17632,fatty_acid,S17632FA1,NA,NA
U17633,fatty_acid,S17633FA1,NA,NA
U17634,fatty_acid,S17634FA1,NA,NA
U17635,fatty_acid,S17635FA1,NA,NA
U17636,fatty_acid,S17636FA1,NA,NA
U17637,fatty_acid,S17637FA1,NA,NA
U17638,fatty_acid,S17638FA1,NA,NA
U17639,fatty_acid,S17639FA1,NA,NA
U17640,fatty_acid,S17640FA1,NA,NA
U17317,fatty_acid,S17317FA1,NA,NA
U17315,fatty_acid,S17315FA1,NA,NA
U17316,fatty_acid,S17316FA1,NA,NA
U17319,fatty_acid,S17319FA1,NA,NA
U17318,fatty_acid,S17318FA1,NA,NA
U17311,fatty_acid,S17311FA1,NA,NA
U17312,fatty_acid,S17312FA1,NA,NA
U17313,fatty_acid,S17313FA1,NA,NA
U17320,fatty_acid,S17320FA1,NA,NA
U17314,fatty_acid,S17314FA1,NA,NA
U16117,fatty_acid,S16117FA1,NA,NA
U16114,fatty_acid,S16114FA1,NA,NA
U16115,fatty_acid,S16115FA1,NA,NA
U16116,fatty_acid,S16116FA1,NA,NA
U16118,fatty_acid,S16118FA1,NA,NA
U16112,fatty_acid,S16112FA1,NA,NA
U16113,fatty_acid,S16113FA1,NA,NA
U16111,fatty_acid,S16111FA1,NA,NA
U16602,fatty_acid,S16602FA1,NA,NA
U16610,fatty_acid,S16610FA1,NA,NA
U16608,fatty_acid,S16608FA1,NA,NA
U16601,fatty_acid,S16601FA1,NA,NA
U16605,fatty_acid,S16605FA1,NA,NA
U16604,fatty_acid,S16604FA1,NA,NA
U16606,fatty_acid,S16606FA1,NA,NA
U16603,fatty_acid,S16603FA1,NA,NA
U16609,fatty_acid,S16609FA1,NA,NA
U16607,fatty_acid,S16607FA1,NA,NA
U16981,fatty_acid,S16981FA1,NA,NA
U16982,fatty_acid,S16982FA1,NA,NA
U16983,fatty_acid,S16983FA1,NA,NA
U16984,fatty_acid,S16984FA1,NA,NA
U16989,fatty_acid,S16989FA1,NA,NA
U16987,fatty_acid,S16987FA1,NA,NA
U16986,fatty_acid,S16986FA1,NA,NA
U16990,fatty_acid,S16990FA1,NA,NA
U16988,fatty_acid,S16988FA1,NA,NA
U16985,fatty_acid,S16985FA1,NA,NA
U16231,fatty_acid,S16231FA1,NA,NA
U16232,fatty_acid,S16232FA1,NA,NA
U16234,fatty_acid,S16234FA1,NA,NA
U16233,fatty_acid,S16233FA1,NA,NA
U16235,fatty_acid,S16235FA1,NA,NA
U16236,fatty_acid,S16236FA1,NA,NA
U16240,fatty_acid,S16240FA1,NA,NA
U16238,fatty_acid,S16238FA1,NA,NA
U16239,fatty_acid,S16239FA1,NA,NA
U16237,fatty_acid,S16237FA1,NA,NA
U16529,fatty_acid,S16529FA1,NA,NA
U16525,fatty_acid,S16525FA1,NA,NA
U16528,fatty_acid,S16528FA1,NA,NA
U16527,fatty_acid,S16527FA1,NA,NA
U16526,fatty_acid,S16526FA1,NA,NA
U16523,fatty_acid,S16523FA1,NA,NA
U16522,fatty_acid,S16522FA1,NA,NA
U16524,fatty_acid,S16524FA1,NA,NA
U16530,fatty_acid,S16530FA1,NA,NA
U16521,fatty_acid,S16521FA1,NA,NA
U16491,fatty_acid,S16491FA1,NA,NA
U16500,fatty_acid,S16500FA1,NA,NA
U16498,fatty_acid,S16498FA1,NA,NA
U16499,fatty_acid,S16499FA1,NA,NA
U16496,fatty_acid,S16496FA1,NA,NA
U5450,fatty_acid,S5450FA1,NA,NA
U5451,fatty_acid,S5451FA1,NA,NA
U5452,fatty_acid,S5452FA1,NA,NA
U5453,fatty_acid,S5453FA1,NA,NA
U5454,fatty_acid,S5454FA1,NA,NA
U5455,fatty_acid,S5455FA1,NA,NA
U5456,fatty_acid,S5456FA1,NA,NA
U5457,fatty_acid,S5457FA1,NA,NA
U5458,fatty_acid,S5458FA1,NA,NA
U5459,fatty_acid,S5459FA1,NA,NA
U5460,fatty_acid,S5460FA1,NA,NA
U5461,fatty_acid,S5461FA1,NA,NA
U16495,fatty_acid,S16495FA1,NA,NA
U16497,fatty_acid,S16497FA1,NA,NA
U16493,fatty_acid,S16493FA1,NA,NA
U16492,fatty_acid,S16492FA1,NA,NA
U16494,fatty_acid,S16494FA1,NA,NA
U16242,fatty_acid,S16242FA1,NA,NA
U16246,fatty_acid,S16246FA1,NA,NA
U16248,fatty_acid,S16248FA1,NA,NA
U16249,fatty_acid,S16249FA1,NA,NA
U16241,fatty_acid,S16241FA1,NA,NA
U16244,fatty_acid,S16244FA1,NA,NA
U16243,fatty_acid,S16243FA1,NA,NA
U16247,fatty_acid,S16247FA1,NA,NA
U16245,fatty_acid,S16245FA1,NA,NA
U16102,fatty_acid,S16102FA1,NA,NA
U16107,fatty_acid,S16107FA1,NA,NA
U16106,fatty_acid,S16106FA1,NA,NA
U16105,fatty_acid,S16105FA1,NA,NA
U16101,fatty_acid,S16101FA1,NA,NA
U16103,fatty_acid,S16103FA1,NA,NA
U16104,fatty_acid,S16104FA1,NA,NA
U16363,fatty_acid,S16363FA1,NA,NA
U16362,fatty_acid,S16362FA1,NA,NA
U16364,fatty_acid,S16364FA1,NA,NA
U16361,fatty_acid,S16361FA1,NA,NA
U17391,fatty_acid,S17391FA1,NA,NA
U16391,fatty_acid,S16391FA1,NA,NA
U17011,fatty_acid,S17011FA1,NA,NA
U16811,fatty_acid,S16811FA1,NA,NA
U16815,fatty_acid,S16815FA1,NA,NA
U16818,fatty_acid,S16818FA1,NA,NA
U16816,fatty_acid,S16816FA1,NA,NA
U16820,fatty_acid,S16820FA1,NA,NA
U16819,fatty_acid,S16819FA1,NA,NA
U16813,fatty_acid,S16813FA1,NA,NA
U16812,fatty_acid,S16812FA1,NA,NA
U16817,fatty_acid,S16817FA1,NA,NA
U16814,fatty_acid,S16814FA1,NA,NA
U17138,fatty_acid,S17138FA1,NA,NA
U17131,fatty_acid,S17131FA1,NA,NA
U17133,fatty_acid,S17133FA1,NA,NA
U17135,fatty_acid,S17135FA1,NA,NA
U17136,fatty_acid,S17136FA1,NA,NA
U17139,fatty_acid,S17139FA1,NA,NA
U17140,fatty_acid,S17140FA1,NA,NA
U17137,fatty_acid,S17137FA1,NA,NA
U17134,fatty_acid,S17134FA1,NA,NA
U17132,fatty_acid,S17132FA1,NA,NA
U17227,fatty_acid,S17227FA1,NA,NA
U17222,fatty_acid,S17222FA1,NA,NA
U17221,fatty_acid,S17221FA1,NA,NA
U17223,fatty_acid,S17223FA1,NA,NA
U17224,fatty_acid,S17224FA1,NA,NA
U17230,fatty_acid,S17230FA1,NA,NA
U17225,fatty_acid,S17225FA1,NA,NA
U17226,fatty_acid,S17226FA1,NA,NA
U17228,fatty_acid,S17228FA1,NA,NA
U16407,fatty_acid,S16407FA1,NA,NA
U16410,fatty_acid,S16410FA1,NA,NA
U16403,fatty_acid,S16403FA1,NA,NA
U16402,fatty_acid,S16402FA1,NA,NA
U16409,fatty_acid,S16409FA1,fish fell on floor,NA
U16404,fatty_acid,S16404FA1,NA,NA
U16401,fatty_acid,S16401FA1,NA,NA
U16405,fatty_acid,S16405FA1,NA,NA
U16408,fatty_acid,S16408FA1,NA,NA
U16406,fatty_acid,S16406FA1,NA,NA
U17610,fatty_acid,S17610FA1,NA,NA
U17608,fatty_acid,S17608FA1,NA,NA
U17604,fatty_acid,S17604FA1,NA,NA
U17609,fatty_acid,S17609FA1,NA,NA
U17605,fatty_acid,S17605FA1,NA,NA
U17603,fatty_acid,S17603FA1,NA,NA
U17606,fatty_acid,S17606FA1,NA,NA
U17229,fatty_acid,S17229FA1,NA,NA
U16880,fatty_acid,S16880FA1,NA,NA
U16876,fatty_acid,S16876FA1,NA,NA
U16877,fatty_acid,S16877FA1,NA,NA
U16879,fatty_acid,S16879FA1,NA,NA
U16875,fatty_acid,S16875FA1,NA,NA
U16874,fatty_acid,S16874FA1,NA,NA
U16878,fatty_acid,S16878FA1,NA,NA
U16872,fatty_acid,S16872FA1,NA,NA
U16873,fatty_acid,S16873FA1,NA,NA
U16871,fatty_acid,S16871FA1,NA,NA
U17560,fatty_acid,S17560FA1,NA,NA
U17552,fatty_acid,S17552FA1,NA,NA
U17551,fatty_acid,S17551FA1,NA,NA
U17553,fatty_acid,S17553FA1,NA,NA
U17556,fatty_acid,S17556FA1,NA,NA
U17554,fatty_acid,S17554FA1,NA,NA
U17601,fatty_acid,S17601FA1,NA,NA
U17607,fatty_acid,S17607FA1,NA,NA
U17602,fatty_acid,S17602FA1,NA,NA
U16748,fatty_acid,S16748FA1,NA,NA
U16750,fatty_acid,S16750FA1,NA,NA
U16742,fatty_acid,S16742FA1,NA,NA
U16745,fatty_acid,S16745FA1,NA,NA
U16741,fatty_acid,S16741FA1,NA,NA
U16744,fatty_acid,S16744FA1,NA,NA
U16743,fatty_acid,S16743FA1,NA,NA
U16747,fatty_acid,S16747FA1,NA,NA
U16749,fatty_acid,S16749FA1,NA,NA
U16746,fatty_acid,S16746FA1,NA,NA
U16287,fatty_acid,S16287FA1,NA,NA
U16286,fatty_acid,S16286FA1,NA,NA
U16285,fatty_acid,S16285FA1,NA,NA
U16288,fatty_acid,S16288FA1,NA,NA
U16290,fatty_acid,S16290FA1,NA,NA
U16281,fatty_acid,S16281FA1,NA,NA
U16284,fatty_acid,S16284FA1,NA,NA
U16282,fatty_acid,S16282FA1,NA,NA
U16283,fatty_acid,S16283FA1,NA,NA
U16289,fatty_acid,S16289FA1,NA,NA
U16615,fatty_acid,S16615FA1,NA,NA
U16620,fatty_acid,S16620FA1,NA,NA
U16614,fatty_acid,S16614FA1,NA,NA
U16613,fatty_acid,S16613FA1,NA,NA
U16616,fatty_acid,S16616FA1,NA,NA
U16618,fatty_acid,S16618FA1,NA,NA
U16612,fatty_acid,S16612FA1,NA,NA
U16617,fatty_acid,S16617FA1,NA,NA
U16611,fatty_acid,S16611FA1,NA,NA
U16619,fatty_acid,S16619FA1,NA,NA
U16059,fatty_acid,S16059FA1,NA,NA
U16057,fatty_acid,S16057FA1,NA,NA
U16058,fatty_acid,S16058FA1,NA,NA
U16052,fatty_acid,S16052FA1,NA,NA
U16060,fatty_acid,S16060FA1,NA,NA
U16055,fatty_acid,S16055FA1,NA,NA
U16056,fatty_acid,S16056FA1,NA,NA
U16053,fatty_acid,S16053FA1,NA,NA
U16054,fatty_acid,S16054FA1,NA,NA
U16051,fatty_acid,S16051FA1,NA,NA
U16205,fatty_acid,S16205FA1,NA,NA
U16201,fatty_acid,S16201FA1,NA,NA
U16209,fatty_acid,S16209FA1,NA,NA
U16203,fatty_acid,S16203FA1,NA,NA
U17558,fatty_acid,S17558FA1,NA,NA
U17557,fatty_acid,S17557FA1,NA,NA
U17555,fatty_acid,S17555FA1,NA,NA
U17559,fatty_acid,S17559FA1,NA,NA
U17288,fatty_acid,S17288FA1,NA,NA
U17285,fatty_acid,S17285FA1,NA,NA
U17281,fatty_acid,S17281FA1,NA,NA
U17287,fatty_acid,S17287FA1,NA,NA
U17283,fatty_acid,S17283FA1,NA,NA
U17290,fatty_acid,S17290FA1,NA,NA
U17289,fatty_acid,S17289FA1,NA,NA
U17286,fatty_acid,S17286FA1,NA,NA
U17282,fatty_acid,S17282FA1,NA,NA
U17284,fatty_acid,S17284FA1,NA,NA
U17682,fatty_acid,S17682FA1,NA,NA
U17686,fatty_acid,S17686FA1,NA,NA
U17685,fatty_acid,S17685FA1,NA,NA
U17688,fatty_acid,S17688FA1,NA,NA
U17681,fatty_acid,S17681FA1,NA,NA
U17687,fatty_acid,S17687FA1,NA,NA
U17689,fatty_acid,S17689FA1,NA,NA
U17684,fatty_acid,S17684FA1,NA,NA
U17683,fatty_acid,S17683FA1,NA,NA
U17690,fatty_acid,S17690FA1,NA,NA
U16204,fatty_acid,S16204FA1,NA,NA
U16202,fatty_acid,S16202FA1,NA,NA
U16206,fatty_acid,S16206FA1,NA,NA
U16207,fatty_acid,S16207FA1,NA,NA
U16210,fatty_acid,S16210FA1,NA,NA
U16208,fatty_acid,S16208FA1,NA,NA
U17504,fatty_acid,S17504FA1,NA,NA
U17509,fatty_acid,S17509FA1,NA,NA
U17502,fatty_acid,S17502FA1,NA,NA
U17507,fatty_acid,S17507FA1,NA,NA
U17508,fatty_acid,S17508FA1,NA,NA
U17505,fatty_acid,S17505FA1,NA,NA
U17510,fatty_acid,S17510FA1,NA,NA
U17506,fatty_acid,S17506FA1,NA,NA
U17501,fatty_acid,S17501FA1,NA,NA
U17503,fatty_acid,S17503FA1,NA,NA
U17102,fatty_acid,S17102FA1,NA,NA
U17107,fatty_acid,S17107FA1,NA,NA
U17259,fatty_acid,S17259FA1,NA,NA
U17260,fatty_acid,S17260FA1,NA,NA
U17258,fatty_acid,S17258FA1,NA,NA
U17256,fatty_acid,S17256FA1,NA,NA
U17253,fatty_acid,S17253FA1,NA,NA
U17257,fatty_acid,S17257FA1,NA,NA
U17252,fatty_acid,S17252FA1,NA,NA
U17255,fatty_acid,S17255FA1,NA,NA
U17251,fatty_acid,S17251FA1,NA,NA
U16675,fatty_acid,S16675FA1,NA,NA
U16677,fatty_acid,S16677FA1,NA,NA
U16673,fatty_acid,S16673FA1,NA,NA
U16671,fatty_acid,S16671FA1,NA,NA
U16679,fatty_acid,S16679FA1,NA,NA
U16680,fatty_acid,S16680FA1,NA,NA
U16674,fatty_acid,S16674FA1,NA,NA
U16676,fatty_acid,S16676FA1,NA,NA
U16678,fatty_acid,S16678FA1,NA,NA
U16672,fatty_acid,S16672FA1,NA,NA
U17254,fatty_acid,S17254FA1,NA,NA
U17103,fatty_acid,S17103FA1,NA,NA
U17101,fatty_acid,S17101FA1,NA,NA
U17106,fatty_acid,S17106FA1,NA,NA
U17104,fatty_acid,S17104FA1,NA,NA
U17105,fatty_acid,S17105FA1,NA,NA
U17109,fatty_acid,S17109FA1,NA,NA
U17110,fatty_acid,S17110FA1,NA,NA
U17108,fatty_acid,S17108FA1,NA,NA
U16415,fatty_acid,S16415FA1,NA,NA
U16418,fatty_acid,S16418FA1,NA,NA
U16414,fatty_acid,S16414FA1,NA,NA
U16412,fatty_acid,S16412FA1,NA,NA
U16413,fatty_acid,S16413FA1,NA,NA
U16411,fatty_acid,S16411FA1,NA,NA
U16417,fatty_acid,S16417FA1,NA,NA
U16419,fatty_acid,S16419FA1,NA,NA
U16416,fatty_acid,S16416FA1,NA,NA
U16420,fatty_acid,S16420FA1,NA,NA
U17380,fatty_acid,S17380FA1,NA,NA
U17375,fatty_acid,S17375FA1,NA,NA
U17376,fatty_acid,S17376FA1,NA,NA
U17377,fatty_acid,S17377FA1,NA,NA
U17374,fatty_acid,S17374FA1,NA,NA
U17378,fatty_acid,S17378FA1,NA,NA
U17379,fatty_acid,S17379FA1,NA,NA
U17371,fatty_acid,S17371FA1,NA,NA
U17372,fatty_acid,S17372FA1,NA,NA
U17373,fatty_acid,S17373FA1,NA,NA
U17157,fatty_acid,S17157FA1,NA,NA
U17160,fatty_acid,S17160FA1,NA,NA
U17159,fatty_acid,S17159FA1,NA,NA
U17155,fatty_acid,S17155FA1,NA,NA
U17156,fatty_acid,S17156FA1,NA,NA
U17154,fatty_acid,S17154FA1,NA,NA
U17152,fatty_acid,S17152FA1,NA,NA
U17158,fatty_acid,S17158FA1,NA,NA
U17151,fatty_acid,S17151FA1,NA,NA
U17153,fatty_acid,S17153FA1,NA,NA
U16575,fatty_acid,S16575FA1,NA,NA
U16573,fatty_acid,S16573FA1,NA,NA
U16571,fatty_acid,S16571FA1,NA,NA
U16580,fatty_acid,S16580FA1,NA,NA
U16574,fatty_acid,S16574FA1,NA,NA
U16577,fatty_acid,S16577FA1,NA,NA
U16579,fatty_acid,S16579FA1,NA,NA
U16576,fatty_acid,S16576FA1,NA,NA
U16578,fatty_acid,S16578FA1,NA,NA
U16572,fatty_acid,S16572FA1,NA,NA
U16486,fatty_acid,S16486FA1,NA,NA
U16490,fatty_acid,S16490FA1,NA,NA
U16487,fatty_acid,S16487FA1,NA,NA
U16488,fatty_acid,S16488FA1,NA,NA
U16489,fatty_acid,S16489FA1,NA,NA
