sample_type,sample_id,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
RNA_DNA,S20403RD1,U20403,NA,NA,AV,NA
RNA_DNA,S20402RD1,U20402,NA,NA,AV,NA
RNA_DNA,S20404RD1,U20404,NA,NA,AV,NA
RNA_DNA,S20401RD1,U20401,NA,NA,AV,NA
RNA_DNA,S20405RD1,U20405,NA,NA,AV,NA
RNA_DNA,S21441RD1,U21441,NA,NA,AV,NA
RNA_DNA,S20081RD1,U20081,NA,NA,AV,NA
RNA_DNA,S20381RD1,U20381,NA,NA,AV,NA
RNA_DNA,S21058RD1,U21058,NA,NA,AV,NA
RNA_DNA,S21060RD1,U21060,NA,NA,AV,NA
RNA_DNA,S21053RD1,U21053,NA,NA,AV,NA
RNA_DNA,S21056RD1,U21056,NA,NA,AV,NA
RNA_DNA,S21054RD1,U21054,NA,NA,AV,NA
RNA_DNA,S21055RD1,U21055,NA,NA,AV,NA
RNA_DNA,S21059RD1,U21059,NA,NA,AV,NA
RNA_DNA,S21052RD1,U21052,NA,NA,AV,NA
RNA_DNA,S21051RD1,U21051,NA,NA,AV,NA
RNA_DNA,S21057RD1,U21057,NA,NA,AV,NA
RNA_DNA,S21255RD1,U21255,NA,NA,AV,NA
RNA_DNA,S21254RD1,U21254,NA,NA,AV,NA
RNA_DNA,S21253RD1,U21253,NA,NA,AV,NA
RNA_DNA,S21259RD1,U21259,NA,NA,AV,NA
RNA_DNA,S21256RD1,U21256,NA,NA,AV,NA
RNA_DNA,S21260RD1,U21260,NA,NA,AV,NA
RNA_DNA,S21258RD1,U21258,NA,NA,AV,NA
RNA_DNA,S21257RD1,U21257,NA,NA,AV,NA
RNA_DNA,S21251RD1,U21251,NA,NA,AV,NA
RNA_DNA,S21252RD1,U21252,NA,NA,AV,NA
RNA_DNA,S21309RD1,U21309,NA,NA,AV,NA
RNA_DNA,S21519RD1,U21519,NA,NA,AV,NA
RNA_DNA,S21520RD1,U21520,NA,NA,AV,NA
RNA_DNA,S21515RD1,U21515,NA,NA,AV,NA
RNA_DNA,S21514RD1,U21514,NA,NA,AV,NA
RNA_DNA,S21513RD1,U21513,NA,NA,AV,NA
RNA_DNA,S21518RD1,U21518,NA,NA,AV,NA
RNA_DNA,S21517RD1,U21517,NA,NA,AV,NA
RNA_DNA,S21516RD1,U21516,NA,NA,AV,NA
RNA_DNA,S21511RD1,U21511,NA,NA,AV,NA
RNA_DNA,S21512RD1,U21512,NA,NA,AV,NA
RNA_DNA,S20997RD1,U20997,NA,NA,AV,NA
RNA_DNA,S20998RD1,U20998,NA,NA,AV,NA
RNA_DNA,S20994RD1,U20994,NA,NA,AV,NA
RNA_DNA,S20995RD1,U20995,NA,NA,AV,NA
RNA_DNA,S21308RD1,U21308,NA,NA,AV,NA
RNA_DNA,S21310RD1,U21310,NA,NA,AV,NA
RNA_DNA,S21305RD1,U21305,NA,NA,AV,NA
RNA_DNA,S21304RD1,U21304,NA,NA,AV,NA
RNA_DNA,S21303RD1,U21303,NA,NA,AV,NA
RNA_DNA,S21301RD1,U21301,NA,NA,AV,NA
RNA_DNA,S21302RD1,U21302,NA,NA,AV,NA
RNA_DNA,S21306RD1,U21306,NA,NA,AV,NA
RNA_DNA,S20991RD1,U20991,NA,NA,AV,NA
RNA_DNA,S20993RD1,U20993,NA,NA,AV,NA
RNA_DNA,S20992RD1,U20992,NA,NA,AV,NA
RNA_DNA,S20996RD1,U20996,NA,NA,AV,NA
RNA_DNA,S21307RD1,U21307,NA,NA,AV,NA
RNA_DNA,S21221RD1,U21221,NA,NA,AV,NA
RNA_DNA,S21381RD1,U21381,NA,NA,AV,NA
RNA_DNA,S21393RD1,U21393,NA,NA,AV,NA
RNA_DNA,S21398RD1,U21398,NA,NA,AV,NA
RNA_DNA,S21346RD1,U21346,NA,NA,AV,NA
RNA_DNA,S21350RD1,U21350,NA,NA,AV,NA
RNA_DNA,S21345RD1,U21345,NA,NA,AV,NA
RNA_DNA,S21348RD1,U21348,NA,NA,AV,NA
RNA_DNA,S21341RD1,U21341,NA,NA,AV,NA
RNA_DNA,S21344RD1,U21344,NA,NA,AV,NA
RNA_DNA,S21342RD1,U21342,NA,NA,AV,NA
RNA_DNA,S21349RD1,U21349,NA,NA,AV,NA
RNA_DNA,S21347RD1,U21347,NA,NA,AV,NA
RNA_DNA,S21343RD1,U21343,NA,NA,AV,NA
RNA_DNA,S21028RD1,U21028,NA,NA,AV,NA
RNA_DNA,S21030RD1,U21030,NA,NA,AV,NA
RNA_DNA,S21029RD1,U21029,NA,NA,AV,NA
RNA_DNA,S21026RD1,U21026,NA,NA,AV,NA
RNA_DNA,S21021RD1,U21021,NA,NA,AV,NA
RNA_DNA,S21025RD1,U21025,NA,NA,AV,NA
RNA_DNA,S21022RD1,U21022,NA,NA,AV,NA
RNA_DNA,S21023RD1,U21023,NA,NA,AV,NA
RNA_DNA,S21024RD1,U21024,NA,NA,AV,NA
RNA_DNA,S21027RD1,U21027,NA,NA,AV,NA
RNA_DNA,S20845RD1,U20845,NA,NA,AV,NA
RNA_DNA,S20847RD1,U20847,NA,NA,AV,NA
RNA_DNA,S20849RD1,U20849,NA,NA,AV,NA
RNA_DNA,S20846RD1,U20846,NA,NA,AV,NA
RNA_DNA,S20848RD1,U20848,NA,NA,AV,NA
RNA_DNA,S20850RD1,U20850,NA,NA,AV,NA
RNA_DNA,S20843RD1,U20843,NA,NA,AV,NA
RNA_DNA,S20842RD1,U20842,NA,NA,AV,NA
RNA_DNA,S21155RD1,U21155,NA,NA,AV,NA
RNA_DNA,S21151RD1,U21151,NA,NA,AV,NA
RNA_DNA,S21160RD1,U21160,NA,NA,AV,NA
RNA_DNA,S21392RD1,U21392,NA,NA,AV,NA
RNA_DNA,S21391RD1,U21391,NA,NA,AV,NA
RNA_DNA,S21394RD1,U21394,NA,NA,AV,NA
RNA_DNA,S21395RD1,U21395,NA,NA,AV,NA
RNA_DNA,S21396RD1,U21396,NA,NA,AV,NA
RNA_DNA,S21400RD1,U21400,NA,NA,AV,NA
RNA_DNA,S21399RD1,U21399,NA,NA,AV,NA
RNA_DNA,S21397RD1,U21397,NA,NA,AV,NA
RNA_DNA,S21099RD1,U21099,NA,NA,AV,NA
RNA_DNA,S21097RD1,U21097,NA,NA,AV,NA
RNA_DNA,S21100RD1,U21100,NA,NA,AV,NA
RNA_DNA,S21098RD1,U21098,NA,NA,AV,NA
RNA_DNA,S21092RD1,U21092,NA,NA,AV,NA
RNA_DNA,S21091RD1,U21091,NA,NA,AV,NA
RNA_DNA,S21095RD1,U21095,NA,NA,AV,NA
RNA_DNA,S21094RD1,U21094,NA,NA,AV,NA
RNA_DNA,S21093RD1,U21093,NA,NA,AV,NA
RNA_DNA,S21096RD1,U21096,NA,NA,AV,NA
RNA_DNA,S21157RD1,U21157,NA,NA,AV,NA
RNA_DNA,S21156RD1,U21156,NA,NA,AV,NA
RNA_DNA,S21154RD1,U21154,NA,NA,AV,NA
RNA_DNA,S21153RD1,U21153,NA,NA,AV,NA
RNA_DNA,S21159RD1,U21159,NA,NA,AV,NA
RNA_DNA,S21158RD1,U21158,NA,NA,AV,NA
RNA_DNA,S21152RD1,U21152,NA,NA,AV,NA
RNA_DNA,S21139RD1,U21139,NA,NA,AV,NA
RNA_DNA,S21140RD1,U21140,NA,NA,AV,NA
RNA_DNA,S21138RD1,U21138,NA,NA,AV,NA
RNA_DNA,S21137RD1,U21137,NA,NA,AV,NA
RNA_DNA,S21131RD1,U21131,NA,NA,AV,NA
RNA_DNA,S21133RD1,U21133,NA,NA,AV,NA
RNA_DNA,S21132RD1,U21132,NA,NA,AV,NA
RNA_DNA,S21134RD1,U21134,NA,NA,AV,NA
RNA_DNA,S21136RD1,U21136,NA,NA,AV,NA
RNA_DNA,S21135RD1,U21135,NA,NA,AV,NA
RNA_DNA,S21672RD1,U21672,NA,NA,AV,NA
RNA_DNA,S21679RD1,U21679,NA,NA,AV,NA
RNA_DNA,S21678RD1,U21678,NA,NA,AV,NA
RNA_DNA,S21671RD1,U21671,NA,NA,AV,NA
RNA_DNA,S21680RD1,U21680,NA,NA,AV,NA
RNA_DNA,S21675RD1,U21675,NA,NA,AV,NA
RNA_DNA,S20973RD1,U20973,NA,NA,AV,NA
RNA_DNA,S20972RD1,U20972,NA,NA,AV,NA
RNA_DNA,S20975RD1,U20975,NA,NA,AV,NA
RNA_DNA,S20971RD1,U20971,NA,NA,AV,NA
RNA_DNA,S20976RD1,U20976,NA,NA,AV,NA
RNA_DNA,S20977RD1,U20977,NA,NA,AV,NA
RNA_DNA,S20978RD1,U20978,NA,NA,AV,NA
RNA_DNA,S20974RD1,U20974,NA,NA,AV,NA
RNA_DNA,S20979RD1,U20979,NA,NA,AV,NA
RNA_DNA,S20980RD1,U20980,NA,NA,AV,NA
RNA_DNA,S20520RD1,U20520,NA,NA,AV,NA
RNA_DNA,S20518RD1,U20518,NA,NA,AV,NA
RNA_DNA,S20517RD1,U20517,NA,NA,AV,NA
RNA_DNA,S20513RD1,U20513,NA,NA,AV,NA
RNA_DNA,S20514RD1,U20514,NA,NA,AV,NA
RNA_DNA,S20511RD1,U20511,NA,NA,AV,NA
RNA_DNA,S20892RD1,U20892,NA,NA,AV,NA
RNA_DNA,S20893RD1,U20893,NA,NA,AV,NA
RNA_DNA,S20894RD1,U20894,NA,NA,AV,NA
RNA_DNA,S20891RD1,U20891,NA,NA,AV,NA
RNA_DNA,S20900RD1,U20900,NA,NA,AV,NA
RNA_DNA,S20899RD1,U20899,NA,NA,AV,NA
RNA_DNA,S20897RD1,U20897,NA,NA,AV,NA
RNA_DNA,S20898RD1,U20898,NA,NA,AV,NA
RNA_DNA,S20895RD1,U20895,NA,NA,AV,NA
RNA_DNA,S20896RD1,U20896,NA,NA,AV,NA
RNA_DNA,S21673RD1,U21673,NA,NA,AV,NA
RNA_DNA,S21677RD1,U21677,NA,NA,AV,NA
RNA_DNA,S21674RD1,U21674,NA,NA,AV,NA
RNA_DNA,S21676RD1,U21676,NA,NA,AV,NA
RNA_DNA,S20577RD1,U20577,NA,NA,AV,NA
RNA_DNA,S20576RD1,U20576,NA,NA,AV,NA
RNA_DNA,S20580RD1,U20580,NA,NA,AV,NA
RNA_DNA,S20579RD1,U20579,NA,NA,AV,NA
RNA_DNA,S20574RD1,U20574,NA,NA,AV,NA
RNA_DNA,S20573RD1,U20573,NA,NA,AV,NA
RNA_DNA,S20516RD1,U20516,Fish fell on bench,NA,AV,NA
RNA_DNA,S20512RD1,U20512,NA,NA,AV,NA
RNA_DNA,S20515RD1,U20515,NA,NA,AV,NA
RNA_DNA,S20519RD1,U20519,NA,NA,AV,NA
RNA_DNA,S20575RD1,U20575,NA,NA,AV,NA
RNA_DNA,S20578RD1,U20578,NA,NA,AV,NA
RNA_DNA,S20572RD1,U20572,NA,NA,AV,NA
RNA_DNA,S20571RD1,U20571,NA,NA,AV,NA
RNA_DNA,S20059RD1,U20059,NA,NA,AV,NA
RNA_DNA,S20055RD1,U20055,NA,NA,AV,NA
RNA_DNA,S20051RD1,U20051,NA,NA,AV,NA
RNA_DNA,S20057RD1,U20057,NA,NA,AV,NA
RNA_DNA,S20056RD1,U20056,NA,NA,AV,NA
RNA_DNA,S20054RD1,U20054,NA,NA,AV,NA
RNA_DNA,S20052RD1,U20052,NA,NA,AV,NA
RNA_DNA,S20053RD1,U20053,NA,NA,AV,NA
RNA_DNA,S20060RD1,U20060,NA,NA,AV,NA
RNA_DNA,S20058RD1,U20058,NA,NA,AV,NA
RNA_DNA,S20728RD1,U20728,NA,NA,AV,NA
RNA_DNA,S20725RD1,U20725,NA,NA,AV,NA
RNA_DNA,S20726RD1,U20726,NA,NA,AV,NA
RNA_DNA,S20727RD1,U20727,NA,NA,AV,NA
RNA_DNA,S20723RD1,U20723,NA,NA,AV,NA
RNA_DNA,S20721RD1,U20721,NA,NA,AV,NA
RNA_DNA,S20724RD1,U20724,NA,NA,AV,NA
RNA_DNA,S20722RD1,U20722,NA,NA,AV,NA
RNA_DNA,S20730RD1,U20730,NA,NA,AV,NA
RNA_DNA,S20729RD1,U20729,NA,NA,AV,NA
RNA_DNA,S21700RD1,U21700,NA,NA,AV,NA
RNA_DNA,S21699RD1,U21699,NA,NA,AV,NA
RNA_DNA,S21697RD1,U21697,NA,NA,AV,NA
RNA_DNA,S21698RD1,U21698,NA,NA,AV,NA
RNA_DNA,S21696RD1,U21696,NA,NA,AV,NA
RNA_DNA,S21694RD1,U21694,NA,NA,AV,NA
RNA_DNA,S21693RD1,U21693,NA,NA,AV,NA
RNA_DNA,S21692RD1,U21692,NA,NA,AV,NA
RNA_DNA,S21691RD1,U21691,NA,NA,AV,NA
RNA_DNA,S21695RD1,U21695,NA,NA,AV,NA
RNA_DNA,S20630RD1,U20630,NA,NA,AV,NA
RNA_DNA,S20627RD1,U20627,NA,NA,AV,NA
RNA_DNA,S20624RD1,U20624,NA,NA,AV,NA
RNA_DNA,S20623RD1,U20623,NA,NA,AV,NA
RNA_DNA,S20015RD1,U20015,NA,NA,AV,NA
RNA_DNA,S20017RD1,U20017,NA,NA,AV,NA
RNA_DNA,S20016RD1,U20016,NA,NA,AV,NA
RNA_DNA,S20012RD1,U20012,NA,NA,AV,NA
RNA_DNA,S20018RD1,U20018,NA,NA,AV,NA
RNA_DNA,S20020RD1,U20020,NA,NA,AV,NA
RNA_DNA,S20011RD1,U20011,NA,NA,AV,NA
RNA_DNA,S20014RD1,U20014,NA,NA,AV,NA
RNA_DNA,S20013RD1,U20013,NA,NA,AV,NA
RNA_DNA,S20019RD1,U20019,NA,NA,AV,NA
RNA_DNA,S20661RD1,U20661,NA,NA,AV,NA
RNA_DNA,S20665RD1,U20665,NA,NA,AV,NA
RNA_DNA,S20666RD1,U20666,NA,NA,AV,NA
RNA_DNA,S20667RD1,U20667,NA,NA,AV,NA
RNA_DNA,S20663RD1,U20663,NA,NA,AV,NA
RNA_DNA,S20669RD1,U20669,NA,NA,AV,NA
RNA_DNA,S20670RD1,U20670,NA,NA,AV,NA
RNA_DNA,S20664RD1,U20664,NA,NA,AV,NA
RNA_DNA,S20662RD1,U20662,NA,NA,AV,NA
RNA_DNA,S20668RD1,U20668,Touched tray,NA,AV,NA
RNA_DNA,S20628RD1,U20628,NA,NA,AV,NA
RNA_DNA,S20626RD1,U20626,NA,NA,AV,NA
RNA_DNA,S20625RD1,U20625,NA,NA,AV,NA
RNA_DNA,S20629RD1,U20629,NA,NA,AV,NA
RNA_DNA,S20622RD1,U20622,NA,NA,AV,NA
RNA_DNA,S20621RD1,U20621,NA,NA,AV,NA
RNA_DNA,S20442RD1,U20442,NA,NA,AV,NA
RNA_DNA,S20441RD1,U20441,NA,NA,AV,NA
RNA_DNA,S20450RD1,U20450,NA,NA,AV,NA
RNA_DNA,S20448RD1,U20448,NA,NA,AV,NA
RNA_DNA,S20447RD1,U20447,NA,NA,AV,NA
RNA_DNA,S20445RD1,U20445,NA,NA,AV,NA
RNA_DNA,S20444RD1,U20444,NA,NA,AV,NA
RNA_DNA,S20446RD1,U20446,NA,NA,AV,NA
RNA_DNA,S20443RD1,U20443,NA,NA,AV,NA
RNA_DNA,S20449RD1,U20449,NA,NA,AV,NA
RNA_DNA,S20423RD1,U20423,NA,NA,AV,NA
RNA_DNA,S20424RD1,U20424,NA,NA,AV,NA
RNA_DNA,S20425RD1,U20425,Fish fell on bench before weighing,NA,AV,NA
RNA_DNA,S20421RD1,U20421,NA,NA,AV,NA
RNA_DNA,S20422RD1,U20422,NA,NA,AV,NA
RNA_DNA,S20427RD1,U20427,NA,NA,AV,NA
RNA_DNA,S20426RD1,U20426,NA,NA,AV,NA
RNA_DNA,S20271RD1,U20271,Fish fell on bench after weighing,NA,AV,NA
RNA_DNA,S20272RD1,U20272,Sample touched chamois,NA,AV,NA
RNA_DNA,S20273RD1,U20273,NA,NA,AV,NA
RNA_DNA,S20902RD1,U20902,NA,NA,AV,NA
RNA_DNA,S20901RD1,U20901,NA,NA,AV,NA
RNA_DNA,S20495RD1,U20495,NA,NA,AV,NA
RNA_DNA,S20496RD1,U20496,NA,NA,AV,NA
RNA_DNA,S20494RD1,U20494,NA,NA,AV,NA
RNA_DNA,S20493RD1,U20493,NA,NA,AV,NA
RNA_DNA,S21291RD1,U21291,NA,NA,AV,NA
RNA_DNA,S21292RD1,U21292,NA,NA,AV,NA
RNA_DNA,S21371RD1,U21371,NA,NA,AV,NA
RNA_DNA,S20374RD1,U20374,NA,NA,AV,NA
RNA_DNA,S20371RD1,U20371,NA,NA,AV,NA
RNA_DNA,S20373RD1,U20373,NA,NA,AV,NA
RNA_DNA,S20372RD1,U20372,NA,NA,AV,NA
RNA_DNA,S20211RD1,U20211,NA,NA,AV,NA
RNA_DNA,S20212RD1,U20212,NA,NA,AV,NA
RNA_DNA,S20213RD1,U20213,NA,NA,AV,NA
RNA_DNA,S20811RD1,U20811,NA,NA,AV,NA
RNA_DNA,S20193RD1,U20193,NA,NA,AV,NA
RNA_DNA,S20192RD1,U20192,NA,NA,AV,NA
RNA_DNA,S20196RD1,U20196,NA,NA,AV,NA
RNA_DNA,S20195RD1,U20195,NA,NA,AV,NA
RNA_DNA,S20194RD1,U20194,NA,NA,AV,NA
RNA_DNA,S20191RD1,U20191,NA,NA,AV,NA
RNA_DNA,S21326RD1,U21326,NA,NA,AV,NA
RNA_DNA,S21330RD1,U21330,NA,NA,AV,NA
RNA_DNA,S21325RD1,U21325,NA,NA,AV,NA
RNA_DNA,S21328RD1,U21328,NA,NA,AV,NA
RNA_DNA,S21327RD1,U21327,NA,NA,AV,NA
RNA_DNA,S21321RD1,U21321,NA,NA,AV,NA
RNA_DNA,S21323RD1,U21323,NA,NA,AV,NA
RNA_DNA,S21324RD1,U21324,NA,NA,AV,NA
RNA_DNA,S21322RD1,U21322,NA,NA,AV,NA
RNA_DNA,S21329RD1,U21329,NA,NA,AV,NA
RNA_DNA,S20063RD1,U20063,NA,NA,AV,NA
RNA_DNA,S20491RD1,U20491,NA,NA,AV,NA
RNA_DNA,S20492RD1,U20492,NA,NA,AV,NA
RNA_DNA,S21508RD1,U21508,NA,NA,AV,NA
RNA_DNA,S21503RD1,U21503,NA,NA,AV,NA
RNA_DNA,S21504RD1,U21504,NA,NA,AV,NA
RNA_DNA,S21501RD1,U21501,NA,NA,AV,NA
RNA_DNA,S21507RD1,U21507,NA,NA,AV,NA
RNA_DNA,S21506RD1,U21506,NA,NA,AV,NA
RNA_DNA,S21505RD1,U21505,NA,NA,AV,NA
RNA_DNA,S21502RD1,U21502,NA,NA,AV,NA
RNA_DNA,S21509RD1,U21509,NA,NA,AV,NA
RNA_DNA,S21510RD1,U21510,NA,NA,AV,NA
RNA_DNA,S20699RD1,U20699,NA,NA,AV,NA
RNA_DNA,S20698RD1,U20698,NA,NA,AV,NA
RNA_DNA,S20700RD1,U20700,NA,NA,AV,NA
RNA_DNA,S20697RD1,U20697,NA,NA,AV,NA
RNA_DNA,S20691RD1,U20691,NA,NA,AV,NA
RNA_DNA,S20696RD1,U20696,NA,NA,AV,NA
RNA_DNA,S20695RD1,U20695,NA,NA,AV,NA
RNA_DNA,S20692RD1,U20692,NA,NA,AV,NA
RNA_DNA,S20694RD1,U20694,NA,NA,AV,NA
RNA_DNA,S20693RD1,U20693,NA,NA,AV,NA
RNA_DNA,S21340RD1,U21340,NA,NA,AV,NA
RNA_DNA,S21337RD1,U21337,NA,NA,AV,NA
RNA_DNA,S21339RD1,U21339,NA,NA,AV,NA
RNA_DNA,S20061RD1,U20061,NA,NA,AV,NA
RNA_DNA,S20064RD1,U20064,NA,NA,AV,NA
RNA_DNA,S20062RD1,U20062,NA,NA,AV,NA
RNA_DNA,S20070RD1,U20070,NA,NA,AV,NA
RNA_DNA,S20068RD1,U20068,NA,NA,AV,NA
RNA_DNA,S20066RD1,U20066,NA,NA,AV,NA
RNA_DNA,S20067RD1,U20067,NA,NA,AV,NA
RNA_DNA,S20065RD1,U20065,NA,NA,AV,NA
RNA_DNA,S20069RD1,U20069,NA,NA,AV,NA
RNA_DNA,S21410RD1,U21410,NA,NA,AV,NA
RNA_DNA,S21409RD1,U21409,NA,NA,AV,NA
RNA_DNA,S21407RD1,U21407,NA,NA,AV,NA
RNA_DNA,S21406RD1,U21406,NA,NA,AV,NA
RNA_DNA,S21402RD1,U21402,NA,NA,AV,NA
RNA_DNA,S21408RD1,U21408,NA,NA,AV,NA
RNA_DNA,S21405RD1,U21405,NA,NA,AV,NA
RNA_DNA,S21271RD1,U21271,NA,NA,AV,NA
RNA_DNA,S21272RD1,U21272,NA,NA,AV,NA
RNA_DNA,S20164RD1,U20164,NA,NA,AV,NA
RNA_DNA,S20169RD1,U20169,NA,NA,AV,NA
RNA_DNA,S20161RD1,U20161,NA,NA,AV,NA
RNA_DNA,S20167RD1,U20167,NA,NA,AV,NA
RNA_DNA,S20163RD1,U20163,NA,NA,AV,NA
RNA_DNA,S20166RD1,U20166,NA,NA,AV,NA
RNA_DNA,S20168RD1,U20168,fish fell on bench,NA,AV,NA
RNA_DNA,S20165RD1,U20165,NA,NA,AV,NA
RNA_DNA,S20162RD1,U20162,NA,NA,AV,NA
RNA_DNA,S20170RD1,U20170,NA,NA,AV,NA
RNA_DNA,S21401RD1,U21401,NA,NA,AV,NA
RNA_DNA,S21404RD1,U21404,NA,NA,AV,NA
RNA_DNA,S21403RD1,U21403,NA,NA,AV,NA
RNA_DNA,S20931RD1,U20931,NA,NA,AV,NA
RNA_DNA,S20934RD1,U20934,NA,NA,AV,NA
RNA_DNA,S20938RD1,U20938,NA,NA,AV,NA
RNA_DNA,S20932RD1,U20932,NA,NA,AV,NA
RNA_DNA,S20940RD1,U20940,NA,NA,AV,NA
RNA_DNA,S20933RD1,U20933,NA,NA,AV,NA
RNA_DNA,S20939RD1,U20939,NA,NA,AV,NA
RNA_DNA,S20937RD1,U20937,NA,NA,AV,NA
RNA_DNA,S20935RD1,U20935,NA,NA,AV,NA
RNA_DNA,S20936RD1,U20936,NA,NA,AV,NA
RNA_DNA,S21195RD1,U21195,NA,NA,AV,NA
RNA_DNA,S21196RD1,U21196,NA,NA,AV,NA
RNA_DNA,S21336RD1,U21336,NA,NA,AV,NA
RNA_DNA,S21331RD1,U21331,Touched chamois,NA,AV,NA
RNA_DNA,S21334RD1,U21334,NA,NA,AV,NA
RNA_DNA,S21335RD1,U21335,NA,NA,AV,NA
RNA_DNA,S21338RD1,U21338,NA,NA,AV,NA
RNA_DNA,S21333RD1,U21333,NA,NA,AV,NA
RNA_DNA,S21332RD1,U21332,NA,NA,AV,NA
RNA_DNA,S21128RD1,U21128,NA,NA,AV,NA
RNA_DNA,S21130RD1,U21130,NA,NA,AV,NA
RNA_DNA,S21121RD1,U21121,NA,NA,AV,NA
RNA_DNA,S21125RD1,U21125,NA,NA,AV,NA
RNA_DNA,S21122RD1,U21122,NA,NA,AV,NA
RNA_DNA,S21126RD1,U21126,NA,NA,AV,NA
RNA_DNA,S21123RD1,U21123,NA,NA,AV,NA
RNA_DNA,S21124RD1,U21124,NA,NA,AV,NA
RNA_DNA,S21127RD1,U21127,NA,NA,AV,NA
RNA_DNA,S21129RD1,U21129,NA,NA,AV,NA
RNA_DNA,S21200RD1,U21200,NA,NA,AV,NA
RNA_DNA,S21193RD1,U21193,NA,NA,AV,NA
RNA_DNA,S21198RD1,U21198,NA,NA,AV,NA
RNA_DNA,S21199RD1,U21199,NA,NA,AV,NA
RNA_DNA,S21194RD1,U21194,NA,NA,AV,NA
RNA_DNA,S21197RD1,U21197,NA,NA,AV,NA
RNA_DNA,S21191RD1,U21191,NA,NA,AV,NA
RNA_DNA,S21192RD1,U21192,NA,NA,AV,NA
RNA_DNA,S21624RD1,U21624,NA,NA,AV,NA
RNA_DNA,S21621RD1,U21621,NA,NA,AV,NA
RNA_DNA,S21625RD1,U21625,NA,NA,AV,NA
RNA_DNA,S21630RD1,U21630,NA,NA,AV,NA
RNA_DNA,S20988RD1,U20988,NA,NA,AV,NA
RNA_DNA,S20986RD1,U20986,Fish fell on bench,NA,AV,NA
RNA_DNA,S20987RD1,U20987,NA,NA,AV,NA
RNA_DNA,S20983RD1,U20983,NA,NA,AV,NA
RNA_DNA,S20990RD1,U20990,NA,NA,AV,NA
RNA_DNA,S20984RD1,U20984,NA,NA,AV,NA
RNA_DNA,S20985RD1,U20985,NA,NA,AV,NA
RNA_DNA,S20981RD1,U20981,NA,NA,AV,NA
RNA_DNA,S20982RD1,U20982,NA,NA,AV,NA
RNA_DNA,S20989RD1,U20989,NA,NA,AV,NA
RNA_DNA,S21427RD1,U21427,Fish fell on bench,NA,AV,NA
RNA_DNA,S21421RD1,U21421,NA,NA,AV,NA
RNA_DNA,S21429RD1,U21429,NA,NA,AV,NA
RNA_DNA,S21424RD1,U21424,NA,NA,AV,NA
RNA_DNA,S21426RD1,U21426,NA,NA,AV,NA
RNA_DNA,S21430RD1,U21430,Fish touched balance,NA,AV,NA
RNA_DNA,S21428RD1,U21428,RNA sample touched chamois,NA,AV,NA
RNA_DNA,S21422RD1,U21422,NA,NA,AV,NA
RNA_DNA,S21425RD1,U21425,NA,NA,AV,NA
RNA_DNA,S21423RD1,U21423,NA,NA,AV,NA
RNA_DNA,S20794RD1,U20794,muscle sample taken after dissection because original was lost,NA,AV,NA
RNA_DNA,S20793RD1,U20793,NA,NA,AV,NA
RNA_DNA,S20791RD1,U20791,NA,NA,AV,NA
RNA_DNA,S20792RD1,U20792,NA,NA,AV,NA
RNA_DNA,S20795RD1,U20795,NA,NA,AV,NA
RNA_DNA,S20796RD1,U20796,NA,NA,AV,NA
RNA_DNA,S20797RD1,U20797,NA,NA,AV,NA
RNA_DNA,S20798RD1,U20798,NA,NA,AV,NA
RNA_DNA,S20800RD1,U20800,NA,NA,AV,NA
RNA_DNA,S20799RD1,U20799,NA,NA,AV,NA
RNA_DNA,S20961RD1,U20961,NA,NA,AV,NA
RNA_DNA,S21111RD1,U21111,NA,NA,AV,NA
RNA_DNA,S20877RD1,U20877,NA,NA,AV,NA
RNA_DNA,S20880RD1,U20880,NA,NA,AV,NA
RNA_DNA,S20879RD1,U20879,NA,NA,AV,NA
RNA_DNA,S20874RD1,U20874,NA,NA,AV,NA
RNA_DNA,S20875RD1,U20875,NA,NA,AV,NA
RNA_DNA,S20873RD1,U20873,NA,NA,AV,NA
RNA_DNA,S20871RD1,U20871,NA,NA,AV,NA
RNA_DNA,S20878RD1,U20878,NA,NA,AV,NA
RNA_DNA,S20876RD1,U20876,NA,NA,AV,NA
RNA_DNA,S20872RD1,U20872,NA,NA,AV,NA
RNA_DNA,S21046RD1,U21046,NA,NA,AV,NA
RNA_DNA,S21044RD1,U21044,NA,NA,AV,NA
RNA_DNA,S21048RD1,U21048,NA,NA,AV,NA
RNA_DNA,S21049RD1,U21049,Fish touched balance. RNA sample popped out and fell onto metal tray in coolbox,NA,AV,NA
RNA_DNA,S21050RD1,U21050,NA,NA,AV,NA
RNA_DNA,S21011RD1,U21011,NA,NA,AV,NA
RNA_DNA,S21015RD1,U21015,NA,NA,AV,NA
RNA_DNA,S21012RD1,U21012,NA,NA,AV,NA
RNA_DNA,S21013RD1,U21013,NA,NA,AV,NA
RNA_DNA,S21017RD1,U21017,NA,NA,AV,NA
RNA_DNA,S21016RD1,U21016,NA,NA,AV,NA
RNA_DNA,S21019RD1,U21019,NA,NA,AV,NA
RNA_DNA,S21020RD1,U21020,NA,NA,AV,NA
RNA_DNA,S21018RD1,U21018,NA,NA,AV,NA
RNA_DNA,S21014RD1,U21014,NA,NA,AV,NA
RNA_DNA,S21045RD1,U21045,NA,NA,AV,NA
RNA_DNA,S21042RD1,U21042,NA,NA,AV,NA
