ufn,cm_lab,cpaf_lab,caf_lab,cgf_lab,ucal_lab,lpaf_lab,lpam_lab,lam_lab,laf_lab,lgf_lab,ulep_lab,lab_count_motiles,comments,quality_level,quality_log
U3688,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3685,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3691,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3686,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3683,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3684,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3687,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3638,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3639,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3642,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3637,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3636,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3633,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3635,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3634,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3640,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3641,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3653,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3660,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3658,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3661,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3657,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3656,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3659,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3662,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3654,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3655,0,0,0,0,0,1,0,0,0,0,0,1,NA,Raw,NA
U3937,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3938,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3935,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3936,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4013,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4014,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4012,0,1,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4011,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4015,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4010,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4016,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2901,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2783,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2784,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2781,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2206,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2211,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2205,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2209,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2207,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2208,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2210,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2214,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2212,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2213,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2752,0,0,0,0,0,0,0,0,0,0,1,1,NA,Raw,NA
U2750,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2751,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2758,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2757,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2755,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2753,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2749,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2484,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2298,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U2299,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2291,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2292,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2293,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2190,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2297,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2296,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2294,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2295,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1756,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1753,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1752,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1754,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1755,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1757,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1759,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1760,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1758,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1751,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1806,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1808,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1822,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1818,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1809,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1807,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1816,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1810,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1817,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1821,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2073,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2038,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2036,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2033,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2034,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2035,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2037,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2075,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2039,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2074,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3879,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3878,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3867,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3648,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3643,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3647,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3646,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3652,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3645,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3649,0,0,0,0,0,0,1,0,0,0,0,1,NA,Raw,NA
U3644,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3651,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3945,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3947,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3944,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3943,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2460,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2462,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2461,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2384,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2386,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2459,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2463,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2387,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2385,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1907,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1908,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1905,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1931,0,0,0,0,0,0,0,0,0,0,1,1,NA,Raw,NA
U1910,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1909,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1902,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1906,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1903,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1904,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4443,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U4400,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4429,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4430,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4444,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U4432,1,1,0,0,1,0,0,0,0,0,0,3,NA,Raw,NA
U4431,0,0,0,1,1,0,0,0,0,0,0,2,NA,Raw,NA
U4402,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4414,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4433,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4458,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4459,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4405,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4406,0,0,0,1,1,0,0,0,0,0,0,2,NA,Raw,NA
U4434,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4460,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4404,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2449,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2447,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2446,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2448,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2441,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U2443,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2445,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2442,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2300,0,1,0,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U2414,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2415,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2417,0,0,0,1,0,0,1,0,0,0,0,2,NA,Raw,NA
U2419,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2412,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2411,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2413,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4382,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2416,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2418,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4390,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4478,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4479,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4481,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4585,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4549,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4550,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4551,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4480,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4904,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U2317,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2323,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U2320,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2324,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2322,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2321,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2319,0,1,0,0,0,0,0,1,0,0,0,2,NA,Raw,NA
U2316,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4251,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4252,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4250,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4255,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4254,1,2,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U4253,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4256,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4534,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U4560,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4622,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4623,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4625,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2188,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4561,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2156,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2157,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2158,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2185,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2183,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2187,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2184,0,0,0,1,0,0,1,0,0,0,0,2,NA,Raw,NA
U2189,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2186,1,0,2,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U4249,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3900,0,0,0,2,0,0,0,0,0,1,0,3,NA,Raw,NA
U3899,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3901,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4905,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3898,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4036,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3742,0,0,0,0,1,0,0,1,0,0,0,2,NA,Raw,NA
U3740,0,0,1,0,0,1,1,2,1,0,1,7,NA,Raw,NA
U4041,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3741,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4939,1,0,0,0,0,1,0,1,0,0,0,3,NA,Raw,NA
U4938,0,0,0,0,0,0,1,1,0,0,0,2,NA,Raw,NA
U4407,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1825,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1831,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1819,2,0,2,0,0,0,0,0,0,0,0,4,NA,Raw,NA
U1820,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1823,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1824,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1675,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1657,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1664,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1660,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1658,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1665,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1677,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1659,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1676,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1666,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4689,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4690,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4671,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4672,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4572,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4687,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4571,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4574,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4573,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1803,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1802,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1801,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1813,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1804,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1814,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1811,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1805,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1815,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1812,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1671,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1654,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1663,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1673,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1661,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1672,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1674,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1662,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1656,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1655,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2555,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2553,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2554,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3417,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3415,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3414,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3418,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3416,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3419,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2963,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2965,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2995,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U2992,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2990,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2964,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2991,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2993,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2996,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2994,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3604,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3602,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3341,0,0,0,0,0,0,1,0,0,0,0,1,NA,Raw,NA
U3339,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3337,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3603,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3340,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3338,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3336,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4006,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4003,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4001,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4000,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3999,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4005,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4004,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3998,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4002,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U2041,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2142,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2042,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2145,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2146,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2144,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2141,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2143,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U2030,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2043,2,1,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U2204,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2203,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2202,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2180,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2179,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2201,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2176,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2177,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2178,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2175,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4441,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4379,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4376,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4380,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4421,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4377,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4423,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4395,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4424,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4422,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1784,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1740,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1783,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1739,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1736,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1781,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1738,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1737,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U1782,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1785,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4554,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4524,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4613,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4614,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1938,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1942,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1934,2,1,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U1933,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1937,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1941,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1940,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1936,0,0,0,0,0,1,0,0,0,0,0,1,NA,Raw,NA
U1939,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1935,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4453,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4450,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
