ufn,sample_id,sample_comments,analyzing_lab,quality_level,quality_log
U16973,S16973FA1,NA,NA,Raw,
U16974,S16974FA1,NA,NA,Raw,
U16979,S16979FA1,NA,NA,Raw,
U16975,S16975FA1,NA,NA,Raw,
U16976,S16976FA1,NA,NA,Raw,
U16977,S16977FA1,NA,NA,Raw,
U16980,S16980FA1,NA,NA,Raw,
U16978,S16978FA1,NA,NA,Raw,
U16661,S16661FA1,NA,NA,Raw,
U16662,S16662FA1,NA,NA,Raw,
U16663,S16663FA1,NA,NA,Raw,
U16667,S16667FA1,NA,NA,Raw,
U16664,S16664FA1,NA,NA,Raw,
U16665,S16665FA1,NA,NA,Raw,
U16666,S16666FA1,NA,NA,Raw,
U16669,S16669FA1,NA,NA,Raw,
U16668,S16668FA1,NA,NA,Raw,
U16670,S16670FA1,NA,NA,Raw,
U16345,S16345FA1,NA,NA,Raw,
U16346,S16346FA1,NA,NA,Raw,
U16349,S16349FA1,NA,NA,Raw,
U16348,S16348FA1,NA,NA,Raw,
U16347,S16347FA1,NA,NA,Raw,
U16717,S16717FA1,NA,NA,Raw,
U16718,S16718FA1,NA,NA,Raw,
U16716,S16716FA1,NA,NA,Raw,
U16719,S16719FA1,NA,NA,Raw,
U16720,S16720FA1,NA,NA,Raw,
U16711,S16711FA1,NA,NA,Raw,
U16714,S16714FA1,NA,NA,Raw,
U16712,S16712FA1,NA,NA,Raw,
U16713,S16713FA1,NA,NA,Raw,
U16715,S16715FA1,NA,NA,Raw,
U16502,S16502FA1,NA,NA,Raw,
U16501,S16501FA1,NA,NA,Raw,
U16504,S16504FA1,NA,NA,Raw,
U16508,S16508FA1,NA,NA,Raw,
U16509,S16509FA1,NA,NA,Raw,
U16167,S16167FA1,NA,NA,Raw,
U16169,S16169FA1,NA,NA,Raw,
U16170,S16170FA1,NA,NA,Raw,
U16166,S16166FA1,NA,NA,Raw,
U16164,S16164FA1,NA,NA,Raw,
U16162,S16162FA1,NA,NA,Raw,
U16168,S16168FA1,NA,NA,Raw,
U16163,S16163FA1,NA,NA,Raw,
U16161,S16161FA1,NA,NA,Raw,
U16165,S16165FA1,NA,NA,Raw,
U16194,S16194FA1,NA,NA,Raw,
U16191,S16191FA1,NA,NA,Raw,
U16192,S16192FA1,NA,NA,Raw,
U16193,S16193FA1,NA,NA,Raw,
U16195,S16195FA1,NA,NA,Raw,
U16196,S16196FA1,NA,NA,Raw,
U16197,S16197FA1,NA,NA,Raw,
U16506,S16506FA1,NA,NA,Raw,
U16510,S16510FA1,NA,NA,Raw,
U16507,S16507FA1,NA,NA,Raw,
U16503,S16503FA1,NA,NA,Raw,
U16505,S16505FA1,NA,NA,Raw,
U16806,S16806FA1,NA,NA,Raw,
U16810,S16810FA1,NA,NA,Raw,
U16808,S16808FA1,NA,NA,Raw,
U16809,S16809FA1,NA,NA,Raw,
U16803,S16803FA1,NA,NA,Raw,
U16805,S16805FA1,NA,NA,Raw,
U16801,S16801FA1,NA,NA,Raw,
U16807,S16807FA1,NA,NA,Raw,
U16804,S16804FA1,NA,NA,Raw,
U16802,S16802FA1,NA,NA,Raw,
U16198,S16198FA1,NA,NA,Raw,
U16199,S16199FA1,NA,NA,Raw,
U16200,S16200FA1,NA,NA,Raw,
U16141,S16141FA1,NA,NA,Raw,
U16142,S16142FA1,NA,NA,Raw,
U16143,S16143FA1,NA,NA,Raw,
U16144,S16144FA1,NA,NA,Raw,
U16145,S16145FA1,NA,NA,Raw,
U16146,S16146FA1,NA,NA,Raw,
U16147,S16147FA1,NA,NA,Raw,
U16148,S16148FA1,NA,NA,Raw,
U16149,S16149FA1,NA,NA,Raw,
U16150,S16150FA1,NA,NA,Raw,
U16351,S16351FA1,NA,NA,Raw,
U16352,S16352FA1,NA,NA,Raw,
U16353,S16353FA1,NA,NA,Raw,
U16354,S16354FA1,NA,NA,Raw,
U16355,S16355FA1,NA,NA,Raw,
U16356,S16356FA1,NA,NA,Raw,
U16183,S16183FA1,NA,NA,Raw,
U16190,S16190FA1,NA,NA,Raw,
U16187,S16187FA1,NA,NA,Raw,
U16189,S16189FA1,NA,NA,Raw,
U16188,S16188FA1,NA,NA,Raw,
U16186,S16186FA1,NA,NA,Raw,
U16185,S16185FA1,NA,NA,Raw,
U16184,S16184FA1,NA,NA,Raw,
U16181,S16181FA1,NA,NA,Raw,
U16182,S16182FA1,NA,NA,Raw,
U16257,S16257FA1,NA,NA,Raw,
U16256,S16256FA1,NA,NA,Raw,
U16258,S16258FA1,NA,NA,Raw,
U16252,S16252FA1,NA,NA,Raw,
U16251,S16251FA1,NA,NA,Raw,
U16254,S16254FA1,NA,NA,Raw,
U16253,S16253FA1,NA,NA,Raw,
U16255,S16255FA1,NA,NA,Raw,
U16259,S16259FA1,NA,NA,Raw,
U16357,S16357FA1,NA,NA,Raw,
U16358,S16358FA1,NA,NA,Raw,
U16359,S16359FA1,NA,NA,Raw,
U16360,S16360FA1,NA,NA,Raw,
U16021,S16021FA1,NA,NA,Raw,
U16022,S16022FA1,NA,NA,Raw,
U16023,S16023FA1,NA,NA,Raw,
U16024,S16024FA1,NA,NA,Raw,
U16781,S16781FA1,NA,NA,Raw,
U16782,S16782FA1,NA,NA,Raw,
U16783,S16783FA1,NA,NA,Raw,
U17891,S17891FA1,NA,NA,Raw,
U17291,S17291FA1,NA,NA,Raw,
U16541,S16541FA1,NA,NA,Raw,
U16542,S16542FA1,NA,NA,Raw,
U16543,S16543FA1,NA,NA,Raw,
U17277,S17277FA1,NA,NA,Raw,
U17271,S17271FA1,NA,NA,Raw,
U17276,S17276FA1,NA,NA,Raw,
U17280,S17280FA1,NA,NA,Raw,
U17273,S17273FA1,NA,NA,Raw,
U17274,S17274FA1,NA,NA,Raw,
U17275,S17275FA1,NA,NA,Raw,
U17272,S17272FA1,NA,NA,Raw,
U17279,S17279FA1,NA,NA,Raw,
U17278,S17278FA1,NA,NA,Raw,
U17041,S17041FA1,NA,NA,Raw,
U17072,S17072FA1,NA,NA,Raw,
U17071,S17071FA1,NA,NA,Raw,
U16123,S16123FA1,NA,NA,Raw,
U16122,S16122FA1,NA,NA,Raw,
U16121,S16121FA1,NA,NA,Raw,
U16453,S16453FA1,NA,NA,Raw,
U16454,S16454FA1,NA,NA,Raw,
U16451,S16451FA1,NA,NA,Raw,
U16452,S16452FA1,NA,NA,Raw,
U16581,S16581FA1,NA,NA,Raw,
U16585,S16585FA1,NA,NA,Raw,
U16584,S16584FA1,NA,NA,Raw,
U16583,S16583FA1,NA,NA,Raw,
U16582,S16582FA1,NA,NA,Raw,
U16901,S16901FA1,NA,NA,Raw,
U17871,S17871FA1,NA,NA,Raw,
U17661,S17661FA1,NA,NA,Raw,
U17125,S17125FA1,NA,NA,Raw,
U17123,S17123FA1,NA,NA,Raw,
U17122,S17122FA1,NA,NA,Raw,
U17124,S17124FA1,NA,NA,Raw,
U16544,S16544FA1,NA,NA,Raw,
U16545,S16545FA1,NA,NA,Raw,
U16546,S16546FA1,NA,NA,Raw,
U16547,S16547FA1,NA,NA,Raw,
U16548,S16548FA1,NA,NA,Raw,
U16549,S16549FA1,NA,NA,Raw,
U16550,S16550FA1,NA,NA,Raw,
U16621,S16621FA1,NA,NA,Raw,
U16622,S16622FA1,NA,NA,Raw,
U16623,S16623FA1,NA,NA,Raw,
U16624,S16624FA1,NA,NA,Raw,
U16625,S16625FA1,NA,NA,Raw,
U16626,S16626FA1,NA,NA,Raw,
U16911,S16911FA1,NA,NA,Raw,
U16912,S16912FA1,NA,NA,Raw,
U16913,S16913FA1,NA,NA,Raw,
U16914,S16914FA1,NA,NA,Raw,
U16915,S16915FA1,NA,NA,Raw,
U16916,S16916FA1,NA,NA,Raw,
U16917,S16917FA1,NA,NA,Raw,
U16918,S16918FA1,NA,NA,Raw,
U16919,S16919FA1,NA,NA,Raw,
U16920,S16920FA1,NA,NA,Raw,
U17441,S17441FA1,NA,NA,Raw,
U17442,S17442FA1,NA,NA,Raw,
U17443,S17443FA1,NA,NA,Raw,
U17444,S17444FA1,NA,NA,Raw,
U17445,S17445FA1,NA,NA,Raw,
U17446,S17446FA1,NA,NA,Raw,
U17447,S17447FA1,NA,NA,Raw,
U17121,S17121FA1,NA,NA,Raw,
U17126,S17126FA1,NA,NA,Raw,
U16832,S16832FA1,NA,NA,Raw,
U16835,S16835FA1,NA,NA,Raw,
U16837,S16837FA1,NA,NA,Raw,
U16838,S16838FA1,NA,NA,Raw,
U16836,S16836FA1,NA,NA,Raw,
U16839,S16839FA1,NA,NA,Raw,
U16840,S16840FA1,NA,NA,Raw,
U16833,S16833FA1,NA,NA,Raw,
U16834,S16834FA1,NA,NA,Raw,
U16831,S16831FA1,NA,NA,Raw,
U16948,S16948FA1,NA,NA,Raw,
U16942,S16942FA1,NA,NA,Raw,
U16950,S16950FA1,NA,NA,Raw,
U16944,S16944FA1,NA,NA,Raw,
U16945,S16945FA1,NA,NA,Raw,
U16947,S16947FA1,NA,NA,Raw,
U16946,S16946FA1,NA,NA,Raw,
U16949,S16949FA1,NA,NA,Raw,
U16943,S16943FA1,NA,NA,Raw,
U16941,S16941FA1,NA,NA,Raw,
U17448,S17448FA1,NA,NA,Raw,
U17449,S17449FA1,NA,NA,Raw,
U17450,S17450FA1,NA,NA,Raw,
U16821,S16821FA1,NA,NA,Raw,
U16822,S16822FA1,NA,NA,Raw,
U16823,S16823FA1,NA,NA,Raw,
U16824,S16824FA1,NA,NA,Raw,
U16825,S16825FA1,NA,NA,Raw,
U16826,S16826FA1,NA,NA,Raw,
U16827,S16827FA1,NA,NA,Raw,
U16828,S16828FA1,NA,NA,Raw,
U16829,S16829FA1,NA,NA,Raw,
U16830,S16830FA1,NA,NA,Raw,
U17051,S17051FA1,NA,NA,Raw,
U17052,S17052FA1,NA,NA,Raw,
U17053,S17053FA1,NA,NA,Raw,
U17054,S17054FA1,NA,NA,Raw,
U17055,S17055FA1,NA,NA,Raw,
U17056,S17056FA1,NA,NA,Raw,
U17057,S17057FA1,NA,NA,Raw,
U17736,S17736FA1,NA,NA,Raw,
U17740,S17740FA1,NA,NA,Raw,
U17734,S17734FA1,NA,NA,Raw,
U17735,S17735FA1,NA,NA,Raw,
U17737,S17737FA1,NA,NA,Raw,
U17733,S17733FA1,NA,NA,Raw,
U17731,S17731FA1,NA,NA,Raw,
U17739,S17739FA1,NA,NA,Raw,
U17732,S17732FA1,NA,NA,Raw,
U17738,S17738FA1,NA,NA,Raw,
U16647,S16647FA1,NA,NA,Raw,
U16646,S16646FA1,NA,NA,Raw,
U16642,S16642FA1,NA,NA,Raw,
U16643,S16643FA1,NA,NA,Raw,
U16641,S16641FA1,NA,NA,Raw,
U16648,S16648FA1,NA,NA,Raw,
U16645,S16645FA1,NA,NA,Raw,
U16644,S16644FA1,NA,NA,Raw,
U16649,S16649FA1,NA,NA,Raw,
U16650,S16650FA1,NA,NA,Raw,
U17089,S17089FA1,NA,NA,Raw,
U17090,S17090FA1,NA,NA,Raw,
U17088,S17088FA1,NA,NA,Raw,
U17087,S17087FA1,NA,NA,Raw,
U17086,S17086FA1,NA,NA,Raw,
U17085,S17085FA1,NA,NA,Raw,
U17084,S17084FA1,NA,NA,Raw,
U17081,S17081FA1,NA,NA,Raw,
U17082,S17082FA1,NA,NA,Raw,
U17083,S17083FA1,NA,NA,Raw,
U17341,S17341FA1,NA,NA,Raw,
U17350,S17350FA1,NA,NA,Raw,
U17348,S17348FA1,NA,NA,Raw,
U17347,S17347FA1,NA,NA,Raw,
U17349,S17349FA1,NA,NA,Raw,
U17343,S17343FA1,NA,NA,Raw,
U17342,S17342FA1,NA,NA,Raw,
U17345,S17345FA1,NA,NA,Raw,
U17058,S17058FA1,NA,NA,Raw,
U17059,S17059FA1,NA,NA,Raw,
U17060,S17060FA1,NA,NA,Raw,
U16081,S16081FA1,NA,NA,Raw,
U16082,S16082FA1,NA,NA,Raw,
U16083,S16083FA1,NA,NA,Raw,
U16084,S16084FA1,NA,NA,Raw,
U16085,S16085FA1,NA,NA,Raw,
U16086,S16086FA1,NA,NA,Raw,
U16087,S16087FA1,NA,NA,Raw,
U16088,S16088FA1,NA,NA,Raw,
U16089,S16089FA1,NA,NA,Raw,
U16090,S16090FA1,NA,NA,Raw,
U17141,S17141FA1,NA,NA,Raw,
U17142,S17142FA1,NA,NA,Raw,
U17143,S17143FA1,NA,NA,Raw,
U17144,S17144FA1,NA,NA,Raw,
U17145,S17145FA1,NA,NA,Raw,
U17146,S17146FA1,NA,NA,Raw,
U17147,S17147FA1,NA,NA,Raw,
U17148,S17148FA1,NA,NA,Raw,
U17149,S17149FA1,NA,NA,Raw,
U17150,S17150FA1,NA,NA,Raw,
U17321,S17321FA1,NA,NA,Raw,
U17322,S17322FA1,NA,NA,Raw,
U17323,S17323FA1,NA,NA,Raw,
U17324,S17324FA1,NA,NA,Raw,
U17325,S17325FA1,NA,NA,Raw,
U17346,S17346FA1,NA,NA,Raw,
U17344,S17344FA1,NA,NA,Raw,
U17218,S17218FA1,NA,NA,Raw,
U17215,S17215FA1,NA,NA,Raw,
U17219,S17219FA1,NA,NA,Raw,
U17220,S17220FA1,NA,NA,Raw,
U17211,S17211FA1,NA,NA,Raw,
U17217,S17217FA1,NA,NA,Raw,
U17213,S17213FA1,NA,NA,Raw,
U17212,S17212FA1,NA,NA,Raw,
U17216,S17216FA1,NA,NA,Raw,
U17214,S17214FA1,NA,NA,Raw,
U17170,S17170FA1,NA,NA,Raw,
U17161,S17161FA1,NA,NA,Raw,
U17165,S17165FA1,NA,NA,Raw,
U17166,S17166FA1,NA,NA,Raw,
U17167,S17167FA1,NA,NA,Raw,
U17169,S17169FA1,NA,NA,Raw,
U17168,S17168FA1,NA,NA,Raw,
U17164,S17164FA1,NA,NA,Raw,
U17326,S17326FA1,NA,NA,Raw,
U17327,S17327FA1,NA,NA,Raw,
U17328,S17328FA1,NA,NA,Raw,
U17329,S17329FA1,NA,NA,Raw,
U17330,S17330FA1,NA,NA,Raw,
U17021,S17021FA1,NA,NA,Raw,
U17022,S17022FA1,NA,NA,Raw,
U17023,S17023FA1,NA,NA,Raw,
U17024,S17024FA1,NA,NA,Raw,
U17026,S17026FA1,NA,NA,Raw,
U17025,S17025FA1,NA,NA,Raw,
U17027,S17027FA1,NA,NA,Raw,
U17028,S17028FA1,NA,NA,Raw,
U17029,S17029FA1,NA,NA,Raw,
U17030,S17030FA1,NA,NA,Raw,
U16461,S16461FA1,NA,NA,Raw,
U16462,S16462FA1,NA,NA,Raw,
U16463,S16463FA1,NA,NA,Raw,
U16464,S16464FA1,NA,NA,Raw,
U16465,S16465FA1,NA,NA,Raw,
U17163,S17163FA1,NA,NA,Raw,
U17162,S17162FA1,NA,NA,Raw,
U16261,S16261FA1,NA,NA,Raw,
U16262,S16262FA1,NA,NA,Raw,
U16263,S16263FA1,NA,NA,Raw,
U16466,S16466FA1,NA,NA,Raw,
U16467,S16467FA1,NA,NA,Raw,
U16468,S16468FA1,NA,NA,Raw,
U16469,S16469FA1,NA,NA,Raw,
U16470,S16470FA1,NA,NA,Raw,
U16437,S16437FA1,NA,NA,Raw,
U16440,S16440FA1,NA,NA,Raw,
U16438,S16438FA1,NA,NA,Raw,
U16436,S16436FA1,NA,NA,Raw,
U16435,S16435FA1,NA,NA,Raw,
U16439,S16439FA1,NA,NA,Raw,
U16433,S16433FA1,NA,NA,Raw,
U16264,S16264FA1,NA,NA,Raw,
U16265,S16265FA1,NA,NA,Raw,
U16268,S16268FA1,NA,NA,Raw,
U16269,S16269FA1,NA,NA,Raw,
U16266,S16266FA1,NA,NA,Raw,
U16270,S16270FA1,NA,NA,Raw,
U16267,S16267FA1,NA,NA,Raw,
U17382,S17382FA1,NA,NA,Raw,
U17381,S17381FA1,NA,NA,Raw,
U17383,S17383FA1,NA,NA,Raw,
U17384,S17384FA1,NA,NA,Raw,
U17385,S17385FA1,NA,NA,Raw,
U17386,S17386FA1,fish touched scale in this area,NA,Raw,
U17388,S17388FA1,NA,NA,Raw,
U17389,S17389FA1,NA,NA,Raw,
U17387,S17387FA1,NA,NA,Raw,
U17390,S17390FA1,NA,NA,Raw,
U17711,S17711FA1,NA,NA,Raw,
U17715,S17715FA1,NA,NA,Raw,
U17717,S17717FA1,NA,NA,Raw,
U17719,S17719FA1,NA,NA,Raw,
U17713,S17713FA1,NA,NA,Raw,
U17720,S17720FA1,NA,NA,Raw,
U17716,S17716FA1,NA,NA,Raw,
U17718,S17718FA1,NA,NA,Raw,
U17712,S17712FA1,NA,NA,Raw,
U16432,S16432FA1,NA,NA,Raw,
U16434,S16434FA1,NA,NA,Raw,
U16431,S16431FA1,NA,NA,Raw,
U17971,S17971FA1,NA,NA,Raw,
U17972,S17972FA1,NA,NA,Raw,
U17973,S17973FA1,NA,NA,Raw,
U17974,S17974FA1,NA,NA,Raw,
U17975,S17975FA1,NA,NA,Raw,
U17976,S17976FA1,NA,NA,Raw,
U17977,S17977FA1,NA,NA,Raw,
U17978,S17978FA1,NA,NA,Raw,
U17979,S17979FA1,NA,NA,Raw,
U17980,S17980FA1,NA,NA,Raw,
U17561,S17561FA1,NA,NA,Raw,
U17562,S17562FA1,NA,NA,Raw,
U17563,S17563FA1,NA,NA,Raw,
U17564,S17564FA1,NA,NA,Raw,
U17565,S17565FA1,NA,NA,Raw,
U17566,S17566FA1,NA,NA,Raw,
U17568,S17568FA1,NA,NA,Raw,
U17567,S17567FA1,NA,NA,Raw,
U17569,S17569FA1,NA,NA,Raw,
U16065,S16065FA1,NA,NA,Raw,
U16069,S16069FA1,NA,NA,Raw,
U16064,S16064FA1,NA,NA,Raw,
U16068,S16068FA1,NA,NA,Raw,
U16062,S16062FA1,NA,NA,Raw,
U16070,S16070FA1,NA,NA,Raw,
U16066,S16066FA1,NA,NA,Raw,
U16063,S16063FA1,NA,NA,Raw,
U16067,S16067FA1,NA,NA,Raw,
U16061,S16061FA1,NA,NA,Raw,
U17714,S17714FA1,NA,NA,Raw,
U17116,S17116FA1,NA,NA,Raw,
U17115,S17115FA1,NA,NA,Raw,
U17119,S17119FA1,NA,NA,Raw,
U17117,S17117FA1,NA,NA,Raw,
U17111,S17111FA1,NA,NA,Raw,
U17113,S17113FA1,NA,NA,Raw,
U17114,S17114FA1,NA,NA,Raw,
U17120,S17120FA1,NA,NA,Raw,
U17118,S17118FA1,NA,NA,Raw,
U17112,S17112FA1,NA,NA,Raw,
U17570,S17570FA1,NA,NA,Raw,
U17631,S17631FA1,NA,NA,Raw,
U17632,S17632FA1,NA,NA,Raw,
U17633,S17633FA1,NA,NA,Raw,
U17634,S17634FA1,NA,NA,Raw,
U17635,S17635FA1,NA,NA,Raw,
U17636,S17636FA1,NA,NA,Raw,
U17637,S17637FA1,NA,NA,Raw,
U17638,S17638FA1,NA,NA,Raw,
U17639,S17639FA1,NA,NA,Raw,
U17640,S17640FA1,NA,NA,Raw,
U17317,S17317FA1,NA,NA,Raw,
U17315,S17315FA1,NA,NA,Raw,
U17316,S17316FA1,NA,NA,Raw,
U17319,S17319FA1,NA,NA,Raw,
U17318,S17318FA1,NA,NA,Raw,
U17311,S17311FA1,NA,NA,Raw,
U17312,S17312FA1,NA,NA,Raw,
U17313,S17313FA1,NA,NA,Raw,
U17320,S17320FA1,NA,NA,Raw,
U17314,S17314FA1,NA,NA,Raw,
U16117,S16117FA1,NA,NA,Raw,
U16114,S16114FA1,NA,NA,Raw,
U16115,S16115FA1,NA,NA,Raw,
U16116,S16116FA1,NA,NA,Raw,
U16118,S16118FA1,NA,NA,Raw,
U16112,S16112FA1,NA,NA,Raw,
U16113,S16113FA1,NA,NA,Raw,
U16111,S16111FA1,NA,NA,Raw,
U16602,S16602FA1,NA,NA,Raw,
U16610,S16610FA1,NA,NA,Raw,
U16608,S16608FA1,NA,NA,Raw,
U16601,S16601FA1,NA,NA,Raw,
U16605,S16605FA1,NA,NA,Raw,
U16604,S16604FA1,NA,NA,Raw,
U16606,S16606FA1,NA,NA,Raw,
U16603,S16603FA1,NA,NA,Raw,
U16609,S16609FA1,NA,NA,Raw,
U16607,S16607FA1,NA,NA,Raw,
U16981,S16981FA1,NA,NA,Raw,
U16982,S16982FA1,NA,NA,Raw,
U16983,S16983FA1,NA,NA,Raw,
U16984,S16984FA1,NA,NA,Raw,
U16989,S16989FA1,NA,NA,Raw,
U16987,S16987FA1,NA,NA,Raw,
U16986,S16986FA1,NA,NA,Raw,
U16990,S16990FA1,NA,NA,Raw,
U16988,S16988FA1,NA,NA,Raw,
U16985,S16985FA1,NA,NA,Raw,
U16231,S16231FA1,NA,NA,Raw,
U16232,S16232FA1,NA,NA,Raw,
U16234,S16234FA1,NA,NA,Raw,
U16233,S16233FA1,NA,NA,Raw,
U16235,S16235FA1,NA,NA,Raw,
U16236,S16236FA1,NA,NA,Raw,
U16240,S16240FA1,NA,NA,Raw,
U16238,S16238FA1,NA,NA,Raw,
U16239,S16239FA1,NA,NA,Raw,
U16237,S16237FA1,NA,NA,Raw,
U16529,S16529FA1,NA,NA,Raw,
U16525,S16525FA1,NA,NA,Raw,
U16528,S16528FA1,NA,NA,Raw,
U16527,S16527FA1,NA,NA,Raw,
U16526,S16526FA1,NA,NA,Raw,
U16523,S16523FA1,NA,NA,Raw,
U16522,S16522FA1,NA,NA,Raw,
U16524,S16524FA1,NA,NA,Raw,
U16530,S16530FA1,NA,NA,Raw,
U16521,S16521FA1,NA,NA,Raw,
U16491,S16491FA1,NA,NA,Raw,
U16500,S16500FA1,NA,NA,Raw,
U16498,S16498FA1,NA,NA,Raw,
U16499,S16499FA1,NA,NA,Raw,
U16496,S16496FA1,NA,NA,Raw,
U5450,S5450FA1,NA,NA,Raw,
U5451,S5451FA1,NA,NA,Raw,
U5452,S5452FA1,NA,NA,Raw,
U5453,S5453FA1,NA,NA,Raw,
U5454,S5454FA1,NA,NA,Raw,
U5455,S5455FA1,NA,NA,Raw,
U5456,S5456FA1,NA,NA,Raw,
U5457,S5457FA1,NA,NA,Raw,
U5458,S5458FA1,NA,NA,Raw,
U5459,S5459FA1,NA,NA,Raw,
U5460,S5460FA1,NA,NA,Raw,
U5461,S5461FA1,NA,NA,Raw,
U16495,S16495FA1,NA,NA,Raw,
U16497,S16497FA1,NA,NA,Raw,
U16493,S16493FA1,NA,NA,Raw,
U16492,S16492FA1,NA,NA,Raw,
U16494,S16494FA1,NA,NA,Raw,
U16242,S16242FA1,NA,NA,Raw,
U16246,S16246FA1,NA,NA,Raw,
U16248,S16248FA1,NA,NA,Raw,
U16249,S16249FA1,NA,NA,Raw,
U16241,S16241FA1,NA,NA,Raw,
U16244,S16244FA1,NA,NA,Raw,
U16243,S16243FA1,NA,NA,Raw,
U16247,S16247FA1,NA,NA,Raw,
U16245,S16245FA1,NA,NA,Raw,
U16102,S16102FA1,NA,NA,Raw,
U16107,S16107FA1,NA,NA,Raw,
U16106,S16106FA1,NA,NA,Raw,
U16105,S16105FA1,NA,NA,Raw,
U16101,S16101FA1,NA,NA,Raw,
U16103,S16103FA1,NA,NA,Raw,
U16104,S16104FA1,NA,NA,Raw,
U16363,S16363FA1,NA,NA,Raw,
U16362,S16362FA1,NA,NA,Raw,
U16364,S16364FA1,NA,NA,Raw,
U16361,S16361FA1,NA,NA,Raw,
U17391,S17391FA1,NA,NA,Raw,
U16391,S16391FA1,NA,NA,Raw,
U17011,S17011FA1,NA,NA,Raw,
U16811,S16811FA1,NA,NA,Raw,
U16815,S16815FA1,NA,NA,Raw,
U16818,S16818FA1,NA,NA,Raw,
U16816,S16816FA1,NA,NA,Raw,
U16820,S16820FA1,NA,NA,Raw,
U16819,S16819FA1,NA,NA,Raw,
U16813,S16813FA1,NA,NA,Raw,
U16812,S16812FA1,NA,NA,Raw,
U16817,S16817FA1,NA,NA,Raw,
U16814,S16814FA1,NA,NA,Raw,
U17138,S17138FA1,NA,NA,Raw,
U17131,S17131FA1,NA,NA,Raw,
U17133,S17133FA1,NA,NA,Raw,
U17135,S17135FA1,NA,NA,Raw,
U17136,S17136FA1,NA,NA,Raw,
U17139,S17139FA1,NA,NA,Raw,
U17140,S17140FA1,NA,NA,Raw,
U17137,S17137FA1,NA,NA,Raw,
U17134,S17134FA1,NA,NA,Raw,
U17132,S17132FA1,NA,NA,Raw,
U17227,S17227FA1,NA,NA,Raw,
U17222,S17222FA1,NA,NA,Raw,
U17221,S17221FA1,NA,NA,Raw,
U17223,S17223FA1,NA,NA,Raw,
U17224,S17224FA1,NA,NA,Raw,
U17230,S17230FA1,NA,NA,Raw,
U17225,S17225FA1,NA,NA,Raw,
U17226,S17226FA1,NA,NA,Raw,
U17228,S17228FA1,NA,NA,Raw,
U16407,S16407FA1,NA,NA,Raw,
U16410,S16410FA1,NA,NA,Raw,
U16403,S16403FA1,NA,NA,Raw,
U16402,S16402FA1,NA,NA,Raw,
U16409,S16409FA1,fish fell on floor,NA,Raw,
U16404,S16404FA1,NA,NA,Raw,
U16401,S16401FA1,NA,NA,Raw,
U16405,S16405FA1,NA,NA,Raw,
U16408,S16408FA1,NA,NA,Raw,
U16406,S16406FA1,NA,NA,Raw,
U17610,S17610FA1,NA,NA,Raw,
U17608,S17608FA1,NA,NA,Raw,
U17604,S17604FA1,NA,NA,Raw,
U17609,S17609FA1,NA,NA,Raw,
U17605,S17605FA1,NA,NA,Raw,
U17603,S17603FA1,NA,NA,Raw,
U17606,S17606FA1,NA,NA,Raw,
U17229,S17229FA1,NA,NA,Raw,
U16880,S16880FA1,NA,NA,Raw,
U16876,S16876FA1,NA,NA,Raw,
U16877,S16877FA1,NA,NA,Raw,
U16879,S16879FA1,NA,NA,Raw,
U16875,S16875FA1,NA,NA,Raw,
U16874,S16874FA1,NA,NA,Raw,
U16878,S16878FA1,NA,NA,Raw,
U16872,S16872FA1,NA,NA,Raw,
U16873,S16873FA1,NA,NA,Raw,
U16871,S16871FA1,NA,NA,Raw,
U17560,S17560FA1,NA,NA,Raw,
U17552,S17552FA1,NA,NA,Raw,
U17551,S17551FA1,NA,NA,Raw,
U17553,S17553FA1,NA,NA,Raw,
U17556,S17556FA1,NA,NA,Raw,
U17554,S17554FA1,NA,NA,Raw,
U17601,S17601FA1,NA,NA,Raw,
U17607,S17607FA1,NA,NA,Raw,
U17602,S17602FA1,NA,NA,Raw,
U16748,S16748FA1,NA,NA,Raw,
U16750,S16750FA1,NA,NA,Raw,
U16742,S16742FA1,NA,NA,Raw,
U16745,S16745FA1,NA,NA,Raw,
U16741,S16741FA1,NA,NA,Raw,
U16744,S16744FA1,NA,NA,Raw,
U16743,S16743FA1,NA,NA,Raw,
U16747,S16747FA1,NA,NA,Raw,
U16749,S16749FA1,NA,NA,Raw,
U16746,S16746FA1,NA,NA,Raw,
U16287,S16287FA1,NA,NA,Raw,
U16286,S16286FA1,NA,NA,Raw,
U16285,S16285FA1,NA,NA,Raw,
U16288,S16288FA1,NA,NA,Raw,
U16290,S16290FA1,NA,NA,Raw,
U16281,S16281FA1,NA,NA,Raw,
U16284,S16284FA1,NA,NA,Raw,
U16282,S16282FA1,NA,NA,Raw,
U16283,S16283FA1,NA,NA,Raw,
U16289,S16289FA1,NA,NA,Raw,
U16615,S16615FA1,NA,NA,Raw,
U16620,S16620FA1,NA,NA,Raw,
U16614,S16614FA1,NA,NA,Raw,
U16613,S16613FA1,NA,NA,Raw,
U16616,S16616FA1,NA,NA,Raw,
U16618,S16618FA1,NA,NA,Raw,
U16612,S16612FA1,NA,NA,Raw,
U16617,S16617FA1,NA,NA,Raw,
U16611,S16611FA1,NA,NA,Raw,
U16619,S16619FA1,NA,NA,Raw,
U16059,S16059FA1,NA,NA,Raw,
U16057,S16057FA1,NA,NA,Raw,
U16058,S16058FA1,NA,NA,Raw,
U16052,S16052FA1,NA,NA,Raw,
